fieldID,imagepath,labelpath,parentID
10477_23,PASTISFresh\DATA_S2\S2_10477_23.npy,PASTISFresh\ANNOTATIONS\TARGET_10477_23.npy,10477
10477_24,PASTISFresh\DATA_S2\S2_10477_24.npy,PASTISFresh\ANNOTATIONS\TARGET_10477_24.npy,10477
10478_0,PASTISFresh\DATA_S2\S2_10478_0.npy,PASTISFresh\ANNOTATIONS\TARGET_10478_0.npy,10478
10478_1,PASTISFresh\DATA_S2\S2_10478_1.npy,PASTISFresh\ANNOTATIONS\TARGET_10478_1.npy,10478
10478_2,PASTISFresh\DATA_S2\S2_10478_2.npy,PASTISFresh\ANNOTATIONS\TARGET_10478_2.npy,10478
10478_3,PASTISFresh\DATA_S2\S2_10478_3.npy,PASTISFresh\ANNOTATIONS\TARGET_10478_3.npy,10478
10478_4,PASTISFresh\DATA_S2\S2_10478_4.npy,PASTISFresh\ANNOTATIONS\TARGET_10478_4.npy,10478
10478_5,PASTISFresh\DATA_S2\S2_10478_5.npy,PASTISFresh\ANNOTATIONS\TARGET_10478_5.npy,10478
10478_6,PASTISFresh\DATA_S2\S2_10478_6.npy,PASTISFresh\ANNOTATIONS\TARGET_10478_6.npy,10478
10478_7,PASTISFresh\DATA_S2\S2_10478_7.npy,PASTISFresh\ANNOTATIONS\TARGET_10478_7.npy,10478
10478_8,PASTISFresh\DATA_S2\S2_10478_8.npy,PASTISFresh\ANNOTATIONS\TARGET_10478_8.npy,10478
10478_9,PASTISFresh\DATA_S2\S2_10478_9.npy,PASTISFresh\ANNOTATIONS\TARGET_10478_9.npy,10478
10478_10,PASTISFresh\DATA_S2\S2_10478_10.npy,PASTISFresh\ANNOTATIONS\TARGET_10478_10.npy,10478
10478_11,PASTISFresh\DATA_S2\S2_10478_11.npy,PASTISFresh\ANNOTATIONS\TARGET_10478_11.npy,10478
10478_12,PASTISFresh\DATA_S2\S2_10478_12.npy,PASTISFresh\ANNOTATIONS\TARGET_10478_12.npy,10478
10478_13,PASTISFresh\DATA_S2\S2_10478_13.npy,PASTISFresh\ANNOTATIONS\TARGET_10478_13.npy,10478
10478_14,PASTISFresh\DATA_S2\S2_10478_14.npy,PASTISFresh\ANNOTATIONS\TARGET_10478_14.npy,10478
10478_15,PASTISFresh\DATA_S2\S2_10478_15.npy,PASTISFresh\ANNOTATIONS\TARGET_10478_15.npy,10478
10478_16,PASTISFresh\DATA_S2\S2_10478_16.npy,PASTISFresh\ANNOTATIONS\TARGET_10478_16.npy,10478
10478_17,PASTISFresh\DATA_S2\S2_10478_17.npy,PASTISFresh\ANNOTATIONS\TARGET_10478_17.npy,10478
10478_18,PASTISFresh\DATA_S2\S2_10478_18.npy,PASTISFresh\ANNOTATIONS\TARGET_10478_18.npy,10478
10478_19,PASTISFresh\DATA_S2\S2_10478_19.npy,PASTISFresh\ANNOTATIONS\TARGET_10478_19.npy,10478
10478_20,PASTISFresh\DATA_S2\S2_10478_20.npy,PASTISFresh\ANNOTATIONS\TARGET_10478_20.npy,10478
10478_21,PASTISFresh\DATA_S2\S2_10478_21.npy,PASTISFresh\ANNOTATIONS\TARGET_10478_21.npy,10478
10478_22,PASTISFresh\DATA_S2\S2_10478_22.npy,PASTISFresh\ANNOTATIONS\TARGET_10478_22.npy,10478
10478_23,PASTISFresh\DATA_S2\S2_10478_23.npy,PASTISFresh\ANNOTATIONS\TARGET_10478_23.npy,10478
10478_24,PASTISFresh\DATA_S2\S2_10478_24.npy,PASTISFresh\ANNOTATIONS\TARGET_10478_24.npy,10478
10479_0,PASTISFresh\DATA_S2\S2_10479_0.npy,PASTISFresh\ANNOTATIONS\TARGET_10479_0.npy,10479
10479_1,PASTISFresh\DATA_S2\S2_10479_1.npy,PASTISFresh\ANNOTATIONS\TARGET_10479_1.npy,10479
10479_2,PASTISFresh\DATA_S2\S2_10479_2.npy,PASTISFresh\ANNOTATIONS\TARGET_10479_2.npy,10479
10479_3,PASTISFresh\DATA_S2\S2_10479_3.npy,PASTISFresh\ANNOTATIONS\TARGET_10479_3.npy,10479
10479_4,PASTISFresh\DATA_S2\S2_10479_4.npy,PASTISFresh\ANNOTATIONS\TARGET_10479_4.npy,10479
10479_5,PASTISFresh\DATA_S2\S2_10479_5.npy,PASTISFresh\ANNOTATIONS\TARGET_10479_5.npy,10479
10479_6,PASTISFresh\DATA_S2\S2_10479_6.npy,PASTISFresh\ANNOTATIONS\TARGET_10479_6.npy,10479
10479_7,PASTISFresh\DATA_S2\S2_10479_7.npy,PASTISFresh\ANNOTATIONS\TARGET_10479_7.npy,10479
10479_8,PASTISFresh\DATA_S2\S2_10479_8.npy,PASTISFresh\ANNOTATIONS\TARGET_10479_8.npy,10479
10479_9,PASTISFresh\DATA_S2\S2_10479_9.npy,PASTISFresh\ANNOTATIONS\TARGET_10479_9.npy,10479
10479_10,PASTISFresh\DATA_S2\S2_10479_10.npy,PASTISFresh\ANNOTATIONS\TARGET_10479_10.npy,10479
10479_11,PASTISFresh\DATA_S2\S2_10479_11.npy,PASTISFresh\ANNOTATIONS\TARGET_10479_11.npy,10479
10479_12,PASTISFresh\DATA_S2\S2_10479_12.npy,PASTISFresh\ANNOTATIONS\TARGET_10479_12.npy,10479
10479_13,PASTISFresh\DATA_S2\S2_10479_13.npy,PASTISFresh\ANNOTATIONS\TARGET_10479_13.npy,10479
10479_14,PASTISFresh\DATA_S2\S2_10479_14.npy,PASTISFresh\ANNOTATIONS\TARGET_10479_14.npy,10479
10479_15,PASTISFresh\DATA_S2\S2_10479_15.npy,PASTISFresh\ANNOTATIONS\TARGET_10479_15.npy,10479
10479_16,PASTISFresh\DATA_S2\S2_10479_16.npy,PASTISFresh\ANNOTATIONS\TARGET_10479_16.npy,10479
10479_17,PASTISFresh\DATA_S2\S2_10479_17.npy,PASTISFresh\ANNOTATIONS\TARGET_10479_17.npy,10479
10479_18,PASTISFresh\DATA_S2\S2_10479_18.npy,PASTISFresh\ANNOTATIONS\TARGET_10479_18.npy,10479
10479_19,PASTISFresh\DATA_S2\S2_10479_19.npy,PASTISFresh\ANNOTATIONS\TARGET_10479_19.npy,10479
10479_20,PASTISFresh\DATA_S2\S2_10479_20.npy,PASTISFresh\ANNOTATIONS\TARGET_10479_20.npy,10479
10479_21,PASTISFresh\DATA_S2\S2_10479_21.npy,PASTISFresh\ANNOTATIONS\TARGET_10479_21.npy,10479
10479_22,PASTISFresh\DATA_S2\S2_10479_22.npy,PASTISFresh\ANNOTATIONS\TARGET_10479_22.npy,10479
10479_23,PASTISFresh\DATA_S2\S2_10479_23.npy,PASTISFresh\ANNOTATIONS\TARGET_10479_23.npy,10479
10479_24,PASTISFresh\DATA_S2\S2_10479_24.npy,PASTISFresh\ANNOTATIONS\TARGET_10479_24.npy,10479
10480_0,PASTISFresh\DATA_S2\S2_10480_0.npy,PASTISFresh\ANNOTATIONS\TARGET_10480_0.npy,10480
10480_1,PASTISFresh\DATA_S2\S2_10480_1.npy,PASTISFresh\ANNOTATIONS\TARGET_10480_1.npy,10480
10480_2,PASTISFresh\DATA_S2\S2_10480_2.npy,PASTISFresh\ANNOTATIONS\TARGET_10480_2.npy,10480
10480_3,PASTISFresh\DATA_S2\S2_10480_3.npy,PASTISFresh\ANNOTATIONS\TARGET_10480_3.npy,10480
10480_4,PASTISFresh\DATA_S2\S2_10480_4.npy,PASTISFresh\ANNOTATIONS\TARGET_10480_4.npy,10480
10480_5,PASTISFresh\DATA_S2\S2_10480_5.npy,PASTISFresh\ANNOTATIONS\TARGET_10480_5.npy,10480
10480_6,PASTISFresh\DATA_S2\S2_10480_6.npy,PASTISFresh\ANNOTATIONS\TARGET_10480_6.npy,10480
10480_7,PASTISFresh\DATA_S2\S2_10480_7.npy,PASTISFresh\ANNOTATIONS\TARGET_10480_7.npy,10480
10480_8,PASTISFresh\DATA_S2\S2_10480_8.npy,PASTISFresh\ANNOTATIONS\TARGET_10480_8.npy,10480
10480_9,PASTISFresh\DATA_S2\S2_10480_9.npy,PASTISFresh\ANNOTATIONS\TARGET_10480_9.npy,10480
10480_10,PASTISFresh\DATA_S2\S2_10480_10.npy,PASTISFresh\ANNOTATIONS\TARGET_10480_10.npy,10480
10480_11,PASTISFresh\DATA_S2\S2_10480_11.npy,PASTISFresh\ANNOTATIONS\TARGET_10480_11.npy,10480
10480_12,PASTISFresh\DATA_S2\S2_10480_12.npy,PASTISFresh\ANNOTATIONS\TARGET_10480_12.npy,10480
10480_13,PASTISFresh\DATA_S2\S2_10480_13.npy,PASTISFresh\ANNOTATIONS\TARGET_10480_13.npy,10480
10480_14,PASTISFresh\DATA_S2\S2_10480_14.npy,PASTISFresh\ANNOTATIONS\TARGET_10480_14.npy,10480
10480_15,PASTISFresh\DATA_S2\S2_10480_15.npy,PASTISFresh\ANNOTATIONS\TARGET_10480_15.npy,10480
10480_16,PASTISFresh\DATA_S2\S2_10480_16.npy,PASTISFresh\ANNOTATIONS\TARGET_10480_16.npy,10480
10480_17,PASTISFresh\DATA_S2\S2_10480_17.npy,PASTISFresh\ANNOTATIONS\TARGET_10480_17.npy,10480
10480_18,PASTISFresh\DATA_S2\S2_10480_18.npy,PASTISFresh\ANNOTATIONS\TARGET_10480_18.npy,10480
10480_19,PASTISFresh\DATA_S2\S2_10480_19.npy,PASTISFresh\ANNOTATIONS\TARGET_10480_19.npy,10480
10480_20,PASTISFresh\DATA_S2\S2_10480_20.npy,PASTISFresh\ANNOTATIONS\TARGET_10480_20.npy,10480
10480_21,PASTISFresh\DATA_S2\S2_10480_21.npy,PASTISFresh\ANNOTATIONS\TARGET_10480_21.npy,10480
10480_22,PASTISFresh\DATA_S2\S2_10480_22.npy,PASTISFresh\ANNOTATIONS\TARGET_10480_22.npy,10480
10480_23,PASTISFresh\DATA_S2\S2_10480_23.npy,PASTISFresh\ANNOTATIONS\TARGET_10480_23.npy,10480
10480_24,PASTISFresh\DATA_S2\S2_10480_24.npy,PASTISFresh\ANNOTATIONS\TARGET_10480_24.npy,10480
10481_0,PASTISFresh\DATA_S2\S2_10481_0.npy,PASTISFresh\ANNOTATIONS\TARGET_10481_0.npy,10481
10481_1,PASTISFresh\DATA_S2\S2_10481_1.npy,PASTISFresh\ANNOTATIONS\TARGET_10481_1.npy,10481
10481_2,PASTISFresh\DATA_S2\S2_10481_2.npy,PASTISFresh\ANNOTATIONS\TARGET_10481_2.npy,10481
10481_3,PASTISFresh\DATA_S2\S2_10481_3.npy,PASTISFresh\ANNOTATIONS\TARGET_10481_3.npy,10481
10481_4,PASTISFresh\DATA_S2\S2_10481_4.npy,PASTISFresh\ANNOTATIONS\TARGET_10481_4.npy,10481
10481_5,PASTISFresh\DATA_S2\S2_10481_5.npy,PASTISFresh\ANNOTATIONS\TARGET_10481_5.npy,10481
10481_6,PASTISFresh\DATA_S2\S2_10481_6.npy,PASTISFresh\ANNOTATIONS\TARGET_10481_6.npy,10481
10481_7,PASTISFresh\DATA_S2\S2_10481_7.npy,PASTISFresh\ANNOTATIONS\TARGET_10481_7.npy,10481
10481_8,PASTISFresh\DATA_S2\S2_10481_8.npy,PASTISFresh\ANNOTATIONS\TARGET_10481_8.npy,10481
10481_9,PASTISFresh\DATA_S2\S2_10481_9.npy,PASTISFresh\ANNOTATIONS\TARGET_10481_9.npy,10481
10481_10,PASTISFresh\DATA_S2\S2_10481_10.npy,PASTISFresh\ANNOTATIONS\TARGET_10481_10.npy,10481
10481_11,PASTISFresh\DATA_S2\S2_10481_11.npy,PASTISFresh\ANNOTATIONS\TARGET_10481_11.npy,10481
10481_12,PASTISFresh\DATA_S2\S2_10481_12.npy,PASTISFresh\ANNOTATIONS\TARGET_10481_12.npy,10481
10481_13,PASTISFresh\DATA_S2\S2_10481_13.npy,PASTISFresh\ANNOTATIONS\TARGET_10481_13.npy,10481
10481_14,PASTISFresh\DATA_S2\S2_10481_14.npy,PASTISFresh\ANNOTATIONS\TARGET_10481_14.npy,10481
10481_15,PASTISFresh\DATA_S2\S2_10481_15.npy,PASTISFresh\ANNOTATIONS\TARGET_10481_15.npy,10481
10481_16,PASTISFresh\DATA_S2\S2_10481_16.npy,PASTISFresh\ANNOTATIONS\TARGET_10481_16.npy,10481
10481_17,PASTISFresh\DATA_S2\S2_10481_17.npy,PASTISFresh\ANNOTATIONS\TARGET_10481_17.npy,10481
10481_18,PASTISFresh\DATA_S2\S2_10481_18.npy,PASTISFresh\ANNOTATIONS\TARGET_10481_18.npy,10481
10481_19,PASTISFresh\DATA_S2\S2_10481_19.npy,PASTISFresh\ANNOTATIONS\TARGET_10481_19.npy,10481
10481_20,PASTISFresh\DATA_S2\S2_10481_20.npy,PASTISFresh\ANNOTATIONS\TARGET_10481_20.npy,10481
10481_21,PASTISFresh\DATA_S2\S2_10481_21.npy,PASTISFresh\ANNOTATIONS\TARGET_10481_21.npy,10481
10481_22,PASTISFresh\DATA_S2\S2_10481_22.npy,PASTISFresh\ANNOTATIONS\TARGET_10481_22.npy,10481
10481_23,PASTISFresh\DATA_S2\S2_10481_23.npy,PASTISFresh\ANNOTATIONS\TARGET_10481_23.npy,10481
10481_24,PASTISFresh\DATA_S2\S2_10481_24.npy,PASTISFresh\ANNOTATIONS\TARGET_10481_24.npy,10481
10482_0,PASTISFresh\DATA_S2\S2_10482_0.npy,PASTISFresh\ANNOTATIONS\TARGET_10482_0.npy,10482
10482_1,PASTISFresh\DATA_S2\S2_10482_1.npy,PASTISFresh\ANNOTATIONS\TARGET_10482_1.npy,10482
10482_2,PASTISFresh\DATA_S2\S2_10482_2.npy,PASTISFresh\ANNOTATIONS\TARGET_10482_2.npy,10482
10482_3,PASTISFresh\DATA_S2\S2_10482_3.npy,PASTISFresh\ANNOTATIONS\TARGET_10482_3.npy,10482
10482_4,PASTISFresh\DATA_S2\S2_10482_4.npy,PASTISFresh\ANNOTATIONS\TARGET_10482_4.npy,10482
10482_5,PASTISFresh\DATA_S2\S2_10482_5.npy,PASTISFresh\ANNOTATIONS\TARGET_10482_5.npy,10482
10482_6,PASTISFresh\DATA_S2\S2_10482_6.npy,PASTISFresh\ANNOTATIONS\TARGET_10482_6.npy,10482
10482_7,PASTISFresh\DATA_S2\S2_10482_7.npy,PASTISFresh\ANNOTATIONS\TARGET_10482_7.npy,10482
10482_8,PASTISFresh\DATA_S2\S2_10482_8.npy,PASTISFresh\ANNOTATIONS\TARGET_10482_8.npy,10482
10482_9,PASTISFresh\DATA_S2\S2_10482_9.npy,PASTISFresh\ANNOTATIONS\TARGET_10482_9.npy,10482
10482_10,PASTISFresh\DATA_S2\S2_10482_10.npy,PASTISFresh\ANNOTATIONS\TARGET_10482_10.npy,10482
10482_11,PASTISFresh\DATA_S2\S2_10482_11.npy,PASTISFresh\ANNOTATIONS\TARGET_10482_11.npy,10482
10482_12,PASTISFresh\DATA_S2\S2_10482_12.npy,PASTISFresh\ANNOTATIONS\TARGET_10482_12.npy,10482
10482_13,PASTISFresh\DATA_S2\S2_10482_13.npy,PASTISFresh\ANNOTATIONS\TARGET_10482_13.npy,10482
10482_14,PASTISFresh\DATA_S2\S2_10482_14.npy,PASTISFresh\ANNOTATIONS\TARGET_10482_14.npy,10482
10482_15,PASTISFresh\DATA_S2\S2_10482_15.npy,PASTISFresh\ANNOTATIONS\TARGET_10482_15.npy,10482
10482_16,PASTISFresh\DATA_S2\S2_10482_16.npy,PASTISFresh\ANNOTATIONS\TARGET_10482_16.npy,10482
10482_17,PASTISFresh\DATA_S2\S2_10482_17.npy,PASTISFresh\ANNOTATIONS\TARGET_10482_17.npy,10482
10482_18,PASTISFresh\DATA_S2\S2_10482_18.npy,PASTISFresh\ANNOTATIONS\TARGET_10482_18.npy,10482
10482_19,PASTISFresh\DATA_S2\S2_10482_19.npy,PASTISFresh\ANNOTATIONS\TARGET_10482_19.npy,10482
10482_20,PASTISFresh\DATA_S2\S2_10482_20.npy,PASTISFresh\ANNOTATIONS\TARGET_10482_20.npy,10482
10482_21,PASTISFresh\DATA_S2\S2_10482_21.npy,PASTISFresh\ANNOTATIONS\TARGET_10482_21.npy,10482
10482_22,PASTISFresh\DATA_S2\S2_10482_22.npy,PASTISFresh\ANNOTATIONS\TARGET_10482_22.npy,10482
10482_23,PASTISFresh\DATA_S2\S2_10482_23.npy,PASTISFresh\ANNOTATIONS\TARGET_10482_23.npy,10482
10482_24,PASTISFresh\DATA_S2\S2_10482_24.npy,PASTISFresh\ANNOTATIONS\TARGET_10482_24.npy,10482
10485_0,PASTISFresh\DATA_S2\S2_10485_0.npy,PASTISFresh\ANNOTATIONS\TARGET_10485_0.npy,10485
10485_1,PASTISFresh\DATA_S2\S2_10485_1.npy,PASTISFresh\ANNOTATIONS\TARGET_10485_1.npy,10485
10485_2,PASTISFresh\DATA_S2\S2_10485_2.npy,PASTISFresh\ANNOTATIONS\TARGET_10485_2.npy,10485
10485_3,PASTISFresh\DATA_S2\S2_10485_3.npy,PASTISFresh\ANNOTATIONS\TARGET_10485_3.npy,10485
10485_4,PASTISFresh\DATA_S2\S2_10485_4.npy,PASTISFresh\ANNOTATIONS\TARGET_10485_4.npy,10485
10485_5,PASTISFresh\DATA_S2\S2_10485_5.npy,PASTISFresh\ANNOTATIONS\TARGET_10485_5.npy,10485
10485_6,PASTISFresh\DATA_S2\S2_10485_6.npy,PASTISFresh\ANNOTATIONS\TARGET_10485_6.npy,10485
10485_7,PASTISFresh\DATA_S2\S2_10485_7.npy,PASTISFresh\ANNOTATIONS\TARGET_10485_7.npy,10485
10485_8,PASTISFresh\DATA_S2\S2_10485_8.npy,PASTISFresh\ANNOTATIONS\TARGET_10485_8.npy,10485
10485_9,PASTISFresh\DATA_S2\S2_10485_9.npy,PASTISFresh\ANNOTATIONS\TARGET_10485_9.npy,10485
10485_10,PASTISFresh\DATA_S2\S2_10485_10.npy,PASTISFresh\ANNOTATIONS\TARGET_10485_10.npy,10485
10485_11,PASTISFresh\DATA_S2\S2_10485_11.npy,PASTISFresh\ANNOTATIONS\TARGET_10485_11.npy,10485
10485_12,PASTISFresh\DATA_S2\S2_10485_12.npy,PASTISFresh\ANNOTATIONS\TARGET_10485_12.npy,10485
10485_13,PASTISFresh\DATA_S2\S2_10485_13.npy,PASTISFresh\ANNOTATIONS\TARGET_10485_13.npy,10485
10485_14,PASTISFresh\DATA_S2\S2_10485_14.npy,PASTISFresh\ANNOTATIONS\TARGET_10485_14.npy,10485
10485_15,PASTISFresh\DATA_S2\S2_10485_15.npy,PASTISFresh\ANNOTATIONS\TARGET_10485_15.npy,10485
10485_16,PASTISFresh\DATA_S2\S2_10485_16.npy,PASTISFresh\ANNOTATIONS\TARGET_10485_16.npy,10485
10485_17,PASTISFresh\DATA_S2\S2_10485_17.npy,PASTISFresh\ANNOTATIONS\TARGET_10485_17.npy,10485
10485_18,PASTISFresh\DATA_S2\S2_10485_18.npy,PASTISFresh\ANNOTATIONS\TARGET_10485_18.npy,10485
10485_19,PASTISFresh\DATA_S2\S2_10485_19.npy,PASTISFresh\ANNOTATIONS\TARGET_10485_19.npy,10485
10485_20,PASTISFresh\DATA_S2\S2_10485_20.npy,PASTISFresh\ANNOTATIONS\TARGET_10485_20.npy,10485
10485_21,PASTISFresh\DATA_S2\S2_10485_21.npy,PASTISFresh\ANNOTATIONS\TARGET_10485_21.npy,10485
10485_22,PASTISFresh\DATA_S2\S2_10485_22.npy,PASTISFresh\ANNOTATIONS\TARGET_10485_22.npy,10485
10485_23,PASTISFresh\DATA_S2\S2_10485_23.npy,PASTISFresh\ANNOTATIONS\TARGET_10485_23.npy,10485
10485_24,PASTISFresh\DATA_S2\S2_10485_24.npy,PASTISFresh\ANNOTATIONS\TARGET_10485_24.npy,10485
10486_0,PASTISFresh\DATA_S2\S2_10486_0.npy,PASTISFresh\ANNOTATIONS\TARGET_10486_0.npy,10486
10486_1,PASTISFresh\DATA_S2\S2_10486_1.npy,PASTISFresh\ANNOTATIONS\TARGET_10486_1.npy,10486
10486_2,PASTISFresh\DATA_S2\S2_10486_2.npy,PASTISFresh\ANNOTATIONS\TARGET_10486_2.npy,10486
10486_3,PASTISFresh\DATA_S2\S2_10486_3.npy,PASTISFresh\ANNOTATIONS\TARGET_10486_3.npy,10486
10486_4,PASTISFresh\DATA_S2\S2_10486_4.npy,PASTISFresh\ANNOTATIONS\TARGET_10486_4.npy,10486
10486_5,PASTISFresh\DATA_S2\S2_10486_5.npy,PASTISFresh\ANNOTATIONS\TARGET_10486_5.npy,10486
10486_6,PASTISFresh\DATA_S2\S2_10486_6.npy,PASTISFresh\ANNOTATIONS\TARGET_10486_6.npy,10486
10486_7,PASTISFresh\DATA_S2\S2_10486_7.npy,PASTISFresh\ANNOTATIONS\TARGET_10486_7.npy,10486
10486_8,PASTISFresh\DATA_S2\S2_10486_8.npy,PASTISFresh\ANNOTATIONS\TARGET_10486_8.npy,10486
10486_9,PASTISFresh\DATA_S2\S2_10486_9.npy,PASTISFresh\ANNOTATIONS\TARGET_10486_9.npy,10486
10486_10,PASTISFresh\DATA_S2\S2_10486_10.npy,PASTISFresh\ANNOTATIONS\TARGET_10486_10.npy,10486
10486_11,PASTISFresh\DATA_S2\S2_10486_11.npy,PASTISFresh\ANNOTATIONS\TARGET_10486_11.npy,10486
10486_12,PASTISFresh\DATA_S2\S2_10486_12.npy,PASTISFresh\ANNOTATIONS\TARGET_10486_12.npy,10486
10486_13,PASTISFresh\DATA_S2\S2_10486_13.npy,PASTISFresh\ANNOTATIONS\TARGET_10486_13.npy,10486
10486_14,PASTISFresh\DATA_S2\S2_10486_14.npy,PASTISFresh\ANNOTATIONS\TARGET_10486_14.npy,10486
10486_15,PASTISFresh\DATA_S2\S2_10486_15.npy,PASTISFresh\ANNOTATIONS\TARGET_10486_15.npy,10486
10486_16,PASTISFresh\DATA_S2\S2_10486_16.npy,PASTISFresh\ANNOTATIONS\TARGET_10486_16.npy,10486
10486_17,PASTISFresh\DATA_S2\S2_10486_17.npy,PASTISFresh\ANNOTATIONS\TARGET_10486_17.npy,10486
10486_18,PASTISFresh\DATA_S2\S2_10486_18.npy,PASTISFresh\ANNOTATIONS\TARGET_10486_18.npy,10486
10486_19,PASTISFresh\DATA_S2\S2_10486_19.npy,PASTISFresh\ANNOTATIONS\TARGET_10486_19.npy,10486
10486_20,PASTISFresh\DATA_S2\S2_10486_20.npy,PASTISFresh\ANNOTATIONS\TARGET_10486_20.npy,10486
10486_21,PASTISFresh\DATA_S2\S2_10486_21.npy,PASTISFresh\ANNOTATIONS\TARGET_10486_21.npy,10486
10486_22,PASTISFresh\DATA_S2\S2_10486_22.npy,PASTISFresh\ANNOTATIONS\TARGET_10486_22.npy,10486
10486_23,PASTISFresh\DATA_S2\S2_10486_23.npy,PASTISFresh\ANNOTATIONS\TARGET_10486_23.npy,10486
10486_24,PASTISFresh\DATA_S2\S2_10486_24.npy,PASTISFresh\ANNOTATIONS\TARGET_10486_24.npy,10486
10487_0,PASTISFresh\DATA_S2\S2_10487_0.npy,PASTISFresh\ANNOTATIONS\TARGET_10487_0.npy,10487
10487_1,PASTISFresh\DATA_S2\S2_10487_1.npy,PASTISFresh\ANNOTATIONS\TARGET_10487_1.npy,10487
10487_2,PASTISFresh\DATA_S2\S2_10487_2.npy,PASTISFresh\ANNOTATIONS\TARGET_10487_2.npy,10487
10487_3,PASTISFresh\DATA_S2\S2_10487_3.npy,PASTISFresh\ANNOTATIONS\TARGET_10487_3.npy,10487
10487_4,PASTISFresh\DATA_S2\S2_10487_4.npy,PASTISFresh\ANNOTATIONS\TARGET_10487_4.npy,10487
10487_5,PASTISFresh\DATA_S2\S2_10487_5.npy,PASTISFresh\ANNOTATIONS\TARGET_10487_5.npy,10487
10487_6,PASTISFresh\DATA_S2\S2_10487_6.npy,PASTISFresh\ANNOTATIONS\TARGET_10487_6.npy,10487
10487_7,PASTISFresh\DATA_S2\S2_10487_7.npy,PASTISFresh\ANNOTATIONS\TARGET_10487_7.npy,10487
10487_8,PASTISFresh\DATA_S2\S2_10487_8.npy,PASTISFresh\ANNOTATIONS\TARGET_10487_8.npy,10487
10487_9,PASTISFresh\DATA_S2\S2_10487_9.npy,PASTISFresh\ANNOTATIONS\TARGET_10487_9.npy,10487
10487_10,PASTISFresh\DATA_S2\S2_10487_10.npy,PASTISFresh\ANNOTATIONS\TARGET_10487_10.npy,10487
10487_11,PASTISFresh\DATA_S2\S2_10487_11.npy,PASTISFresh\ANNOTATIONS\TARGET_10487_11.npy,10487
10487_12,PASTISFresh\DATA_S2\S2_10487_12.npy,PASTISFresh\ANNOTATIONS\TARGET_10487_12.npy,10487
10487_13,PASTISFresh\DATA_S2\S2_10487_13.npy,PASTISFresh\ANNOTATIONS\TARGET_10487_13.npy,10487
10487_14,PASTISFresh\DATA_S2\S2_10487_14.npy,PASTISFresh\ANNOTATIONS\TARGET_10487_14.npy,10487
10487_15,PASTISFresh\DATA_S2\S2_10487_15.npy,PASTISFresh\ANNOTATIONS\TARGET_10487_15.npy,10487
10487_16,PASTISFresh\DATA_S2\S2_10487_16.npy,PASTISFresh\ANNOTATIONS\TARGET_10487_16.npy,10487
10487_17,PASTISFresh\DATA_S2\S2_10487_17.npy,PASTISFresh\ANNOTATIONS\TARGET_10487_17.npy,10487
10487_18,PASTISFresh\DATA_S2\S2_10487_18.npy,PASTISFresh\ANNOTATIONS\TARGET_10487_18.npy,10487
10487_19,PASTISFresh\DATA_S2\S2_10487_19.npy,PASTISFresh\ANNOTATIONS\TARGET_10487_19.npy,10487
10487_20,PASTISFresh\DATA_S2\S2_10487_20.npy,PASTISFresh\ANNOTATIONS\TARGET_10487_20.npy,10487
10487_21,PASTISFresh\DATA_S2\S2_10487_21.npy,PASTISFresh\ANNOTATIONS\TARGET_10487_21.npy,10487
10487_22,PASTISFresh\DATA_S2\S2_10487_22.npy,PASTISFresh\ANNOTATIONS\TARGET_10487_22.npy,10487
10487_23,PASTISFresh\DATA_S2\S2_10487_23.npy,PASTISFresh\ANNOTATIONS\TARGET_10487_23.npy,10487
10487_24,PASTISFresh\DATA_S2\S2_10487_24.npy,PASTISFresh\ANNOTATIONS\TARGET_10487_24.npy,10487
10488_0,PASTISFresh\DATA_S2\S2_10488_0.npy,PASTISFresh\ANNOTATIONS\TARGET_10488_0.npy,10488
10488_1,PASTISFresh\DATA_S2\S2_10488_1.npy,PASTISFresh\ANNOTATIONS\TARGET_10488_1.npy,10488
10488_2,PASTISFresh\DATA_S2\S2_10488_2.npy,PASTISFresh\ANNOTATIONS\TARGET_10488_2.npy,10488
10488_3,PASTISFresh\DATA_S2\S2_10488_3.npy,PASTISFresh\ANNOTATIONS\TARGET_10488_3.npy,10488
10488_4,PASTISFresh\DATA_S2\S2_10488_4.npy,PASTISFresh\ANNOTATIONS\TARGET_10488_4.npy,10488
10488_5,PASTISFresh\DATA_S2\S2_10488_5.npy,PASTISFresh\ANNOTATIONS\TARGET_10488_5.npy,10488
10488_6,PASTISFresh\DATA_S2\S2_10488_6.npy,PASTISFresh\ANNOTATIONS\TARGET_10488_6.npy,10488
10488_7,PASTISFresh\DATA_S2\S2_10488_7.npy,PASTISFresh\ANNOTATIONS\TARGET_10488_7.npy,10488
10488_8,PASTISFresh\DATA_S2\S2_10488_8.npy,PASTISFresh\ANNOTATIONS\TARGET_10488_8.npy,10488
10488_9,PASTISFresh\DATA_S2\S2_10488_9.npy,PASTISFresh\ANNOTATIONS\TARGET_10488_9.npy,10488
10488_10,PASTISFresh\DATA_S2\S2_10488_10.npy,PASTISFresh\ANNOTATIONS\TARGET_10488_10.npy,10488
10488_11,PASTISFresh\DATA_S2\S2_10488_11.npy,PASTISFresh\ANNOTATIONS\TARGET_10488_11.npy,10488
10488_12,PASTISFresh\DATA_S2\S2_10488_12.npy,PASTISFresh\ANNOTATIONS\TARGET_10488_12.npy,10488
