fieldID,imagepath,labelpath,parentID
10378_15,PASTISFresh\DATA_S2\S2_10378_15.npy,PASTISFresh\ANNOTATIONS\TARGET_10378_15.npy,10378
10378_16,PASTISFresh\DATA_S2\S2_10378_16.npy,PASTISFresh\ANNOTATIONS\TARGET_10378_16.npy,10378
10378_17,PASTISFresh\DATA_S2\S2_10378_17.npy,PASTISFresh\ANNOTATIONS\TARGET_10378_17.npy,10378
10378_18,PASTISFresh\DATA_S2\S2_10378_18.npy,PASTISFresh\ANNOTATIONS\TARGET_10378_18.npy,10378
10378_19,PASTISFresh\DATA_S2\S2_10378_19.npy,PASTISFresh\ANNOTATIONS\TARGET_10378_19.npy,10378
10378_20,PASTISFresh\DATA_S2\S2_10378_20.npy,PASTISFresh\ANNOTATIONS\TARGET_10378_20.npy,10378
10378_21,PASTISFresh\DATA_S2\S2_10378_21.npy,PASTISFresh\ANNOTATIONS\TARGET_10378_21.npy,10378
10378_22,PASTISFresh\DATA_S2\S2_10378_22.npy,PASTISFresh\ANNOTATIONS\TARGET_10378_22.npy,10378
10378_23,PASTISFresh\DATA_S2\S2_10378_23.npy,PASTISFresh\ANNOTATIONS\TARGET_10378_23.npy,10378
10378_24,PASTISFresh\DATA_S2\S2_10378_24.npy,PASTISFresh\ANNOTATIONS\TARGET_10378_24.npy,10378
10381_0,PASTISFresh\DATA_S2\S2_10381_0.npy,PASTISFresh\ANNOTATIONS\TARGET_10381_0.npy,10381
10381_1,PASTISFresh\DATA_S2\S2_10381_1.npy,PASTISFresh\ANNOTATIONS\TARGET_10381_1.npy,10381
10381_2,PASTISFresh\DATA_S2\S2_10381_2.npy,PASTISFresh\ANNOTATIONS\TARGET_10381_2.npy,10381
10381_3,PASTISFresh\DATA_S2\S2_10381_3.npy,PASTISFresh\ANNOTATIONS\TARGET_10381_3.npy,10381
10381_4,PASTISFresh\DATA_S2\S2_10381_4.npy,PASTISFresh\ANNOTATIONS\TARGET_10381_4.npy,10381
10381_5,PASTISFresh\DATA_S2\S2_10381_5.npy,PASTISFresh\ANNOTATIONS\TARGET_10381_5.npy,10381
10381_6,PASTISFresh\DATA_S2\S2_10381_6.npy,PASTISFresh\ANNOTATIONS\TARGET_10381_6.npy,10381
10381_7,PASTISFresh\DATA_S2\S2_10381_7.npy,PASTISFresh\ANNOTATIONS\TARGET_10381_7.npy,10381
10381_8,PASTISFresh\DATA_S2\S2_10381_8.npy,PASTISFresh\ANNOTATIONS\TARGET_10381_8.npy,10381
10381_9,PASTISFresh\DATA_S2\S2_10381_9.npy,PASTISFresh\ANNOTATIONS\TARGET_10381_9.npy,10381
10381_10,PASTISFresh\DATA_S2\S2_10381_10.npy,PASTISFresh\ANNOTATIONS\TARGET_10381_10.npy,10381
10381_11,PASTISFresh\DATA_S2\S2_10381_11.npy,PASTISFresh\ANNOTATIONS\TARGET_10381_11.npy,10381
10381_12,PASTISFresh\DATA_S2\S2_10381_12.npy,PASTISFresh\ANNOTATIONS\TARGET_10381_12.npy,10381
10381_13,PASTISFresh\DATA_S2\S2_10381_13.npy,PASTISFresh\ANNOTATIONS\TARGET_10381_13.npy,10381
10381_14,PASTISFresh\DATA_S2\S2_10381_14.npy,PASTISFresh\ANNOTATIONS\TARGET_10381_14.npy,10381
10381_15,PASTISFresh\DATA_S2\S2_10381_15.npy,PASTISFresh\ANNOTATIONS\TARGET_10381_15.npy,10381
10381_16,PASTISFresh\DATA_S2\S2_10381_16.npy,PASTISFresh\ANNOTATIONS\TARGET_10381_16.npy,10381
10381_17,PASTISFresh\DATA_S2\S2_10381_17.npy,PASTISFresh\ANNOTATIONS\TARGET_10381_17.npy,10381
10381_18,PASTISFresh\DATA_S2\S2_10381_18.npy,PASTISFresh\ANNOTATIONS\TARGET_10381_18.npy,10381
10381_19,PASTISFresh\DATA_S2\S2_10381_19.npy,PASTISFresh\ANNOTATIONS\TARGET_10381_19.npy,10381
10381_20,PASTISFresh\DATA_S2\S2_10381_20.npy,PASTISFresh\ANNOTATIONS\TARGET_10381_20.npy,10381
10381_21,PASTISFresh\DATA_S2\S2_10381_21.npy,PASTISFresh\ANNOTATIONS\TARGET_10381_21.npy,10381
10381_22,PASTISFresh\DATA_S2\S2_10381_22.npy,PASTISFresh\ANNOTATIONS\TARGET_10381_22.npy,10381
10381_23,PASTISFresh\DATA_S2\S2_10381_23.npy,PASTISFresh\ANNOTATIONS\TARGET_10381_23.npy,10381
10381_24,PASTISFresh\DATA_S2\S2_10381_24.npy,PASTISFresh\ANNOTATIONS\TARGET_10381_24.npy,10381
10382_0,PASTISFresh\DATA_S2\S2_10382_0.npy,PASTISFresh\ANNOTATIONS\TARGET_10382_0.npy,10382
10382_1,PASTISFresh\DATA_S2\S2_10382_1.npy,PASTISFresh\ANNOTATIONS\TARGET_10382_1.npy,10382
10382_2,PASTISFresh\DATA_S2\S2_10382_2.npy,PASTISFresh\ANNOTATIONS\TARGET_10382_2.npy,10382
10382_3,PASTISFresh\DATA_S2\S2_10382_3.npy,PASTISFresh\ANNOTATIONS\TARGET_10382_3.npy,10382
10382_4,PASTISFresh\DATA_S2\S2_10382_4.npy,PASTISFresh\ANNOTATIONS\TARGET_10382_4.npy,10382
10382_5,PASTISFresh\DATA_S2\S2_10382_5.npy,PASTISFresh\ANNOTATIONS\TARGET_10382_5.npy,10382
10382_6,PASTISFresh\DATA_S2\S2_10382_6.npy,PASTISFresh\ANNOTATIONS\TARGET_10382_6.npy,10382
10382_7,PASTISFresh\DATA_S2\S2_10382_7.npy,PASTISFresh\ANNOTATIONS\TARGET_10382_7.npy,10382
10382_8,PASTISFresh\DATA_S2\S2_10382_8.npy,PASTISFresh\ANNOTATIONS\TARGET_10382_8.npy,10382
10382_9,PASTISFresh\DATA_S2\S2_10382_9.npy,PASTISFresh\ANNOTATIONS\TARGET_10382_9.npy,10382
10382_10,PASTISFresh\DATA_S2\S2_10382_10.npy,PASTISFresh\ANNOTATIONS\TARGET_10382_10.npy,10382
10382_11,PASTISFresh\DATA_S2\S2_10382_11.npy,PASTISFresh\ANNOTATIONS\TARGET_10382_11.npy,10382
10382_12,PASTISFresh\DATA_S2\S2_10382_12.npy,PASTISFresh\ANNOTATIONS\TARGET_10382_12.npy,10382
10382_13,PASTISFresh\DATA_S2\S2_10382_13.npy,PASTISFresh\ANNOTATIONS\TARGET_10382_13.npy,10382
10382_14,PASTISFresh\DATA_S2\S2_10382_14.npy,PASTISFresh\ANNOTATIONS\TARGET_10382_14.npy,10382
10382_15,PASTISFresh\DATA_S2\S2_10382_15.npy,PASTISFresh\ANNOTATIONS\TARGET_10382_15.npy,10382
10382_16,PASTISFresh\DATA_S2\S2_10382_16.npy,PASTISFresh\ANNOTATIONS\TARGET_10382_16.npy,10382
10382_17,PASTISFresh\DATA_S2\S2_10382_17.npy,PASTISFresh\ANNOTATIONS\TARGET_10382_17.npy,10382
10382_18,PASTISFresh\DATA_S2\S2_10382_18.npy,PASTISFresh\ANNOTATIONS\TARGET_10382_18.npy,10382
10382_19,PASTISFresh\DATA_S2\S2_10382_19.npy,PASTISFresh\ANNOTATIONS\TARGET_10382_19.npy,10382
10382_20,PASTISFresh\DATA_S2\S2_10382_20.npy,PASTISFresh\ANNOTATIONS\TARGET_10382_20.npy,10382
10382_21,PASTISFresh\DATA_S2\S2_10382_21.npy,PASTISFresh\ANNOTATIONS\TARGET_10382_21.npy,10382
10382_22,PASTISFresh\DATA_S2\S2_10382_22.npy,PASTISFresh\ANNOTATIONS\TARGET_10382_22.npy,10382
10382_23,PASTISFresh\DATA_S2\S2_10382_23.npy,PASTISFresh\ANNOTATIONS\TARGET_10382_23.npy,10382
10382_24,PASTISFresh\DATA_S2\S2_10382_24.npy,PASTISFresh\ANNOTATIONS\TARGET_10382_24.npy,10382
10383_0,PASTISFresh\DATA_S2\S2_10383_0.npy,PASTISFresh\ANNOTATIONS\TARGET_10383_0.npy,10383
10383_1,PASTISFresh\DATA_S2\S2_10383_1.npy,PASTISFresh\ANNOTATIONS\TARGET_10383_1.npy,10383
10383_2,PASTISFresh\DATA_S2\S2_10383_2.npy,PASTISFresh\ANNOTATIONS\TARGET_10383_2.npy,10383
10383_3,PASTISFresh\DATA_S2\S2_10383_3.npy,PASTISFresh\ANNOTATIONS\TARGET_10383_3.npy,10383
10383_4,PASTISFresh\DATA_S2\S2_10383_4.npy,PASTISFresh\ANNOTATIONS\TARGET_10383_4.npy,10383
10383_5,PASTISFresh\DATA_S2\S2_10383_5.npy,PASTISFresh\ANNOTATIONS\TARGET_10383_5.npy,10383
10383_6,PASTISFresh\DATA_S2\S2_10383_6.npy,PASTISFresh\ANNOTATIONS\TARGET_10383_6.npy,10383
10383_7,PASTISFresh\DATA_S2\S2_10383_7.npy,PASTISFresh\ANNOTATIONS\TARGET_10383_7.npy,10383
10383_8,PASTISFresh\DATA_S2\S2_10383_8.npy,PASTISFresh\ANNOTATIONS\TARGET_10383_8.npy,10383
10383_9,PASTISFresh\DATA_S2\S2_10383_9.npy,PASTISFresh\ANNOTATIONS\TARGET_10383_9.npy,10383
10383_10,PASTISFresh\DATA_S2\S2_10383_10.npy,PASTISFresh\ANNOTATIONS\TARGET_10383_10.npy,10383
10383_11,PASTISFresh\DATA_S2\S2_10383_11.npy,PASTISFresh\ANNOTATIONS\TARGET_10383_11.npy,10383
10383_12,PASTISFresh\DATA_S2\S2_10383_12.npy,PASTISFresh\ANNOTATIONS\TARGET_10383_12.npy,10383
10383_13,PASTISFresh\DATA_S2\S2_10383_13.npy,PASTISFresh\ANNOTATIONS\TARGET_10383_13.npy,10383
10383_14,PASTISFresh\DATA_S2\S2_10383_14.npy,PASTISFresh\ANNOTATIONS\TARGET_10383_14.npy,10383
10383_15,PASTISFresh\DATA_S2\S2_10383_15.npy,PASTISFresh\ANNOTATIONS\TARGET_10383_15.npy,10383
10383_16,PASTISFresh\DATA_S2\S2_10383_16.npy,PASTISFresh\ANNOTATIONS\TARGET_10383_16.npy,10383
10383_17,PASTISFresh\DATA_S2\S2_10383_17.npy,PASTISFresh\ANNOTATIONS\TARGET_10383_17.npy,10383
10383_18,PASTISFresh\DATA_S2\S2_10383_18.npy,PASTISFresh\ANNOTATIONS\TARGET_10383_18.npy,10383
10383_19,PASTISFresh\DATA_S2\S2_10383_19.npy,PASTISFresh\ANNOTATIONS\TARGET_10383_19.npy,10383
10383_20,PASTISFresh\DATA_S2\S2_10383_20.npy,PASTISFresh\ANNOTATIONS\TARGET_10383_20.npy,10383
10383_21,PASTISFresh\DATA_S2\S2_10383_21.npy,PASTISFresh\ANNOTATIONS\TARGET_10383_21.npy,10383
10383_22,PASTISFresh\DATA_S2\S2_10383_22.npy,PASTISFresh\ANNOTATIONS\TARGET_10383_22.npy,10383
10383_23,PASTISFresh\DATA_S2\S2_10383_23.npy,PASTISFresh\ANNOTATIONS\TARGET_10383_23.npy,10383
10383_24,PASTISFresh\DATA_S2\S2_10383_24.npy,PASTISFresh\ANNOTATIONS\TARGET_10383_24.npy,10383
10384_0,PASTISFresh\DATA_S2\S2_10384_0.npy,PASTISFresh\ANNOTATIONS\TARGET_10384_0.npy,10384
10384_1,PASTISFresh\DATA_S2\S2_10384_1.npy,PASTISFresh\ANNOTATIONS\TARGET_10384_1.npy,10384
10384_2,PASTISFresh\DATA_S2\S2_10384_2.npy,PASTISFresh\ANNOTATIONS\TARGET_10384_2.npy,10384
10384_3,PASTISFresh\DATA_S2\S2_10384_3.npy,PASTISFresh\ANNOTATIONS\TARGET_10384_3.npy,10384
10384_4,PASTISFresh\DATA_S2\S2_10384_4.npy,PASTISFresh\ANNOTATIONS\TARGET_10384_4.npy,10384
10384_5,PASTISFresh\DATA_S2\S2_10384_5.npy,PASTISFresh\ANNOTATIONS\TARGET_10384_5.npy,10384
10384_6,PASTISFresh\DATA_S2\S2_10384_6.npy,PASTISFresh\ANNOTATIONS\TARGET_10384_6.npy,10384
10384_7,PASTISFresh\DATA_S2\S2_10384_7.npy,PASTISFresh\ANNOTATIONS\TARGET_10384_7.npy,10384
10384_8,PASTISFresh\DATA_S2\S2_10384_8.npy,PASTISFresh\ANNOTATIONS\TARGET_10384_8.npy,10384
10384_9,PASTISFresh\DATA_S2\S2_10384_9.npy,PASTISFresh\ANNOTATIONS\TARGET_10384_9.npy,10384
10384_10,PASTISFresh\DATA_S2\S2_10384_10.npy,PASTISFresh\ANNOTATIONS\TARGET_10384_10.npy,10384
10384_11,PASTISFresh\DATA_S2\S2_10384_11.npy,PASTISFresh\ANNOTATIONS\TARGET_10384_11.npy,10384
10384_12,PASTISFresh\DATA_S2\S2_10384_12.npy,PASTISFresh\ANNOTATIONS\TARGET_10384_12.npy,10384
10384_13,PASTISFresh\DATA_S2\S2_10384_13.npy,PASTISFresh\ANNOTATIONS\TARGET_10384_13.npy,10384
10384_14,PASTISFresh\DATA_S2\S2_10384_14.npy,PASTISFresh\ANNOTATIONS\TARGET_10384_14.npy,10384
10384_15,PASTISFresh\DATA_S2\S2_10384_15.npy,PASTISFresh\ANNOTATIONS\TARGET_10384_15.npy,10384
10384_16,PASTISFresh\DATA_S2\S2_10384_16.npy,PASTISFresh\ANNOTATIONS\TARGET_10384_16.npy,10384
10384_17,PASTISFresh\DATA_S2\S2_10384_17.npy,PASTISFresh\ANNOTATIONS\TARGET_10384_17.npy,10384
10384_18,PASTISFresh\DATA_S2\S2_10384_18.npy,PASTISFresh\ANNOTATIONS\TARGET_10384_18.npy,10384
10384_19,PASTISFresh\DATA_S2\S2_10384_19.npy,PASTISFresh\ANNOTATIONS\TARGET_10384_19.npy,10384
10384_20,PASTISFresh\DATA_S2\S2_10384_20.npy,PASTISFresh\ANNOTATIONS\TARGET_10384_20.npy,10384
10384_21,PASTISFresh\DATA_S2\S2_10384_21.npy,PASTISFresh\ANNOTATIONS\TARGET_10384_21.npy,10384
10384_22,PASTISFresh\DATA_S2\S2_10384_22.npy,PASTISFresh\ANNOTATIONS\TARGET_10384_22.npy,10384
10384_23,PASTISFresh\DATA_S2\S2_10384_23.npy,PASTISFresh\ANNOTATIONS\TARGET_10384_23.npy,10384
10384_24,PASTISFresh\DATA_S2\S2_10384_24.npy,PASTISFresh\ANNOTATIONS\TARGET_10384_24.npy,10384
10389_0,PASTISFresh\DATA_S2\S2_10389_0.npy,PASTISFresh\ANNOTATIONS\TARGET_10389_0.npy,10389
10389_1,PASTISFresh\DATA_S2\S2_10389_1.npy,PASTISFresh\ANNOTATIONS\TARGET_10389_1.npy,10389
10389_2,PASTISFresh\DATA_S2\S2_10389_2.npy,PASTISFresh\ANNOTATIONS\TARGET_10389_2.npy,10389
10389_3,PASTISFresh\DATA_S2\S2_10389_3.npy,PASTISFresh\ANNOTATIONS\TARGET_10389_3.npy,10389
10389_4,PASTISFresh\DATA_S2\S2_10389_4.npy,PASTISFresh\ANNOTATIONS\TARGET_10389_4.npy,10389
10389_5,PASTISFresh\DATA_S2\S2_10389_5.npy,PASTISFresh\ANNOTATIONS\TARGET_10389_5.npy,10389
10389_6,PASTISFresh\DATA_S2\S2_10389_6.npy,PASTISFresh\ANNOTATIONS\TARGET_10389_6.npy,10389
10389_7,PASTISFresh\DATA_S2\S2_10389_7.npy,PASTISFresh\ANNOTATIONS\TARGET_10389_7.npy,10389
10389_8,PASTISFresh\DATA_S2\S2_10389_8.npy,PASTISFresh\ANNOTATIONS\TARGET_10389_8.npy,10389
10389_9,PASTISFresh\DATA_S2\S2_10389_9.npy,PASTISFresh\ANNOTATIONS\TARGET_10389_9.npy,10389
10389_10,PASTISFresh\DATA_S2\S2_10389_10.npy,PASTISFresh\ANNOTATIONS\TARGET_10389_10.npy,10389
10389_11,PASTISFresh\DATA_S2\S2_10389_11.npy,PASTISFresh\ANNOTATIONS\TARGET_10389_11.npy,10389
10389_12,PASTISFresh\DATA_S2\S2_10389_12.npy,PASTISFresh\ANNOTATIONS\TARGET_10389_12.npy,10389
10389_13,PASTISFresh\DATA_S2\S2_10389_13.npy,PASTISFresh\ANNOTATIONS\TARGET_10389_13.npy,10389
10389_14,PASTISFresh\DATA_S2\S2_10389_14.npy,PASTISFresh\ANNOTATIONS\TARGET_10389_14.npy,10389
10389_15,PASTISFresh\DATA_S2\S2_10389_15.npy,PASTISFresh\ANNOTATIONS\TARGET_10389_15.npy,10389
10389_16,PASTISFresh\DATA_S2\S2_10389_16.npy,PASTISFresh\ANNOTATIONS\TARGET_10389_16.npy,10389
10389_17,PASTISFresh\DATA_S2\S2_10389_17.npy,PASTISFresh\ANNOTATIONS\TARGET_10389_17.npy,10389
10389_18,PASTISFresh\DATA_S2\S2_10389_18.npy,PASTISFresh\ANNOTATIONS\TARGET_10389_18.npy,10389
10389_19,PASTISFresh\DATA_S2\S2_10389_19.npy,PASTISFresh\ANNOTATIONS\TARGET_10389_19.npy,10389
10389_20,PASTISFresh\DATA_S2\S2_10389_20.npy,PASTISFresh\ANNOTATIONS\TARGET_10389_20.npy,10389
10389_21,PASTISFresh\DATA_S2\S2_10389_21.npy,PASTISFresh\ANNOTATIONS\TARGET_10389_21.npy,10389
10389_22,PASTISFresh\DATA_S2\S2_10389_22.npy,PASTISFresh\ANNOTATIONS\TARGET_10389_22.npy,10389
10389_23,PASTISFresh\DATA_S2\S2_10389_23.npy,PASTISFresh\ANNOTATIONS\TARGET_10389_23.npy,10389
10389_24,PASTISFresh\DATA_S2\S2_10389_24.npy,PASTISFresh\ANNOTATIONS\TARGET_10389_24.npy,10389
10390_0,PASTISFresh\DATA_S2\S2_10390_0.npy,PASTISFresh\ANNOTATIONS\TARGET_10390_0.npy,10390
10390_1,PASTISFresh\DATA_S2\S2_10390_1.npy,PASTISFresh\ANNOTATIONS\TARGET_10390_1.npy,10390
10390_2,PASTISFresh\DATA_S2\S2_10390_2.npy,PASTISFresh\ANNOTATIONS\TARGET_10390_2.npy,10390
10390_3,PASTISFresh\DATA_S2\S2_10390_3.npy,PASTISFresh\ANNOTATIONS\TARGET_10390_3.npy,10390
10390_4,PASTISFresh\DATA_S2\S2_10390_4.npy,PASTISFresh\ANNOTATIONS\TARGET_10390_4.npy,10390
10390_5,PASTISFresh\DATA_S2\S2_10390_5.npy,PASTISFresh\ANNOTATIONS\TARGET_10390_5.npy,10390
10390_6,PASTISFresh\DATA_S2\S2_10390_6.npy,PASTISFresh\ANNOTATIONS\TARGET_10390_6.npy,10390
10390_7,PASTISFresh\DATA_S2\S2_10390_7.npy,PASTISFresh\ANNOTATIONS\TARGET_10390_7.npy,10390
10390_8,PASTISFresh\DATA_S2\S2_10390_8.npy,PASTISFresh\ANNOTATIONS\TARGET_10390_8.npy,10390
10390_9,PASTISFresh\DATA_S2\S2_10390_9.npy,PASTISFresh\ANNOTATIONS\TARGET_10390_9.npy,10390
10390_10,PASTISFresh\DATA_S2\S2_10390_10.npy,PASTISFresh\ANNOTATIONS\TARGET_10390_10.npy,10390
10390_11,PASTISFresh\DATA_S2\S2_10390_11.npy,PASTISFresh\ANNOTATIONS\TARGET_10390_11.npy,10390
10390_12,PASTISFresh\DATA_S2\S2_10390_12.npy,PASTISFresh\ANNOTATIONS\TARGET_10390_12.npy,10390
10390_13,PASTISFresh\DATA_S2\S2_10390_13.npy,PASTISFresh\ANNOTATIONS\TARGET_10390_13.npy,10390
10390_14,PASTISFresh\DATA_S2\S2_10390_14.npy,PASTISFresh\ANNOTATIONS\TARGET_10390_14.npy,10390
10390_15,PASTISFresh\DATA_S2\S2_10390_15.npy,PASTISFresh\ANNOTATIONS\TARGET_10390_15.npy,10390
10390_16,PASTISFresh\DATA_S2\S2_10390_16.npy,PASTISFresh\ANNOTATIONS\TARGET_10390_16.npy,10390
10390_17,PASTISFresh\DATA_S2\S2_10390_17.npy,PASTISFresh\ANNOTATIONS\TARGET_10390_17.npy,10390
10390_18,PASTISFresh\DATA_S2\S2_10390_18.npy,PASTISFresh\ANNOTATIONS\TARGET_10390_18.npy,10390
10390_19,PASTISFresh\DATA_S2\S2_10390_19.npy,PASTISFresh\ANNOTATIONS\TARGET_10390_19.npy,10390
10390_20,PASTISFresh\DATA_S2\S2_10390_20.npy,PASTISFresh\ANNOTATIONS\TARGET_10390_20.npy,10390
10390_21,PASTISFresh\DATA_S2\S2_10390_21.npy,PASTISFresh\ANNOTATIONS\TARGET_10390_21.npy,10390
10390_22,PASTISFresh\DATA_S2\S2_10390_22.npy,PASTISFresh\ANNOTATIONS\TARGET_10390_22.npy,10390
10390_23,PASTISFresh\DATA_S2\S2_10390_23.npy,PASTISFresh\ANNOTATIONS\TARGET_10390_23.npy,10390
10390_24,PASTISFresh\DATA_S2\S2_10390_24.npy,PASTISFresh\ANNOTATIONS\TARGET_10390_24.npy,10390
10392_0,PASTISFresh\DATA_S2\S2_10392_0.npy,PASTISFresh\ANNOTATIONS\TARGET_10392_0.npy,10392
10392_1,PASTISFresh\DATA_S2\S2_10392_1.npy,PASTISFresh\ANNOTATIONS\TARGET_10392_1.npy,10392
10392_2,PASTISFresh\DATA_S2\S2_10392_2.npy,PASTISFresh\ANNOTATIONS\TARGET_10392_2.npy,10392
10392_3,PASTISFresh\DATA_S2\S2_10392_3.npy,PASTISFresh\ANNOTATIONS\TARGET_10392_3.npy,10392
10392_4,PASTISFresh\DATA_S2\S2_10392_4.npy,PASTISFresh\ANNOTATIONS\TARGET_10392_4.npy,10392
10392_5,PASTISFresh\DATA_S2\S2_10392_5.npy,PASTISFresh\ANNOTATIONS\TARGET_10392_5.npy,10392
10392_6,PASTISFresh\DATA_S2\S2_10392_6.npy,PASTISFresh\ANNOTATIONS\TARGET_10392_6.npy,10392
10392_7,PASTISFresh\DATA_S2\S2_10392_7.npy,PASTISFresh\ANNOTATIONS\TARGET_10392_7.npy,10392
10392_8,PASTISFresh\DATA_S2\S2_10392_8.npy,PASTISFresh\ANNOTATIONS\TARGET_10392_8.npy,10392
10392_9,PASTISFresh\DATA_S2\S2_10392_9.npy,PASTISFresh\ANNOTATIONS\TARGET_10392_9.npy,10392
10392_10,PASTISFresh\DATA_S2\S2_10392_10.npy,PASTISFresh\ANNOTATIONS\TARGET_10392_10.npy,10392
10392_11,PASTISFresh\DATA_S2\S2_10392_11.npy,PASTISFresh\ANNOTATIONS\TARGET_10392_11.npy,10392
10392_12,PASTISFresh\DATA_S2\S2_10392_12.npy,PASTISFresh\ANNOTATIONS\TARGET_10392_12.npy,10392
10392_13,PASTISFresh\DATA_S2\S2_10392_13.npy,PASTISFresh\ANNOTATIONS\TARGET_10392_13.npy,10392
10392_14,PASTISFresh\DATA_S2\S2_10392_14.npy,PASTISFresh\ANNOTATIONS\TARGET_10392_14.npy,10392
10392_15,PASTISFresh\DATA_S2\S2_10392_15.npy,PASTISFresh\ANNOTATIONS\TARGET_10392_15.npy,10392
10392_16,PASTISFresh\DATA_S2\S2_10392_16.npy,PASTISFresh\ANNOTATIONS\TARGET_10392_16.npy,10392
10392_17,PASTISFresh\DATA_S2\S2_10392_17.npy,PASTISFresh\ANNOTATIONS\TARGET_10392_17.npy,10392
10392_18,PASTISFresh\DATA_S2\S2_10392_18.npy,PASTISFresh\ANNOTATIONS\TARGET_10392_18.npy,10392
10392_19,PASTISFresh\DATA_S2\S2_10392_19.npy,PASTISFresh\ANNOTATIONS\TARGET_10392_19.npy,10392
10392_20,PASTISFresh\DATA_S2\S2_10392_20.npy,PASTISFresh\ANNOTATIONS\TARGET_10392_20.npy,10392
10392_21,PASTISFresh\DATA_S2\S2_10392_21.npy,PASTISFresh\ANNOTATIONS\TARGET_10392_21.npy,10392
10392_22,PASTISFresh\DATA_S2\S2_10392_22.npy,PASTISFresh\ANNOTATIONS\TARGET_10392_22.npy,10392
10392_23,PASTISFresh\DATA_S2\S2_10392_23.npy,PASTISFresh\ANNOTATIONS\TARGET_10392_23.npy,10392
10392_24,PASTISFresh\DATA_S2\S2_10392_24.npy,PASTISFresh\ANNOTATIONS\TARGET_10392_24.npy,10392
10393_0,PASTISFresh\DATA_S2\S2_10393_0.npy,PASTISFresh\ANNOTATIONS\TARGET_10393_0.npy,10393
10393_1,PASTISFresh\DATA_S2\S2_10393_1.npy,PASTISFresh\ANNOTATIONS\TARGET_10393_1.npy,10393
10393_2,PASTISFresh\DATA_S2\S2_10393_2.npy,PASTISFresh\ANNOTATIONS\TARGET_10393_2.npy,10393
10393_3,PASTISFresh\DATA_S2\S2_10393_3.npy,PASTISFresh\ANNOTATIONS\TARGET_10393_3.npy,10393
10393_4,PASTISFresh\DATA_S2\S2_10393_4.npy,PASTISFresh\ANNOTATIONS\TARGET_10393_4.npy,10393
10393_5,PASTISFresh\DATA_S2\S2_10393_5.npy,PASTISFresh\ANNOTATIONS\TARGET_10393_5.npy,10393
10393_6,PASTISFresh\DATA_S2\S2_10393_6.npy,PASTISFresh\ANNOTATIONS\TARGET_10393_6.npy,10393
10393_7,PASTISFresh\DATA_S2\S2_10393_7.npy,PASTISFresh\ANNOTATIONS\TARGET_10393_7.npy,10393
10393_8,PASTISFresh\DATA_S2\S2_10393_8.npy,PASTISFresh\ANNOTATIONS\TARGET_10393_8.npy,10393
10393_9,PASTISFresh\DATA_S2\S2_10393_9.npy,PASTISFresh\ANNOTATIONS\TARGET_10393_9.npy,10393
10393_10,PASTISFresh\DATA_S2\S2_10393_10.npy,PASTISFresh\ANNOTATIONS\TARGET_10393_10.npy,10393
10393_11,PASTISFresh\DATA_S2\S2_10393_11.npy,PASTISFresh\ANNOTATIONS\TARGET_10393_11.npy,10393
10393_12,PASTISFresh\DATA_S2\S2_10393_12.npy,PASTISFresh\ANNOTATIONS\TARGET_10393_12.npy,10393
10393_13,PASTISFresh\DATA_S2\S2_10393_13.npy,PASTISFresh\ANNOTATIONS\TARGET_10393_13.npy,10393
10393_14,PASTISFresh\DATA_S2\S2_10393_14.npy,PASTISFresh\ANNOTATIONS\TARGET_10393_14.npy,10393
10393_15,PASTISFresh\DATA_S2\S2_10393_15.npy,PASTISFresh\ANNOTATIONS\TARGET_10393_15.npy,10393
10393_16,PASTISFresh\DATA_S2\S2_10393_16.npy,PASTISFresh\ANNOTATIONS\TARGET_10393_16.npy,10393
10393_17,PASTISFresh\DATA_S2\S2_10393_17.npy,PASTISFresh\ANNOTATIONS\TARGET_10393_17.npy,10393
10393_18,PASTISFresh\DATA_S2\S2_10393_18.npy,PASTISFresh\ANNOTATIONS\TARGET_10393_18.npy,10393
10393_19,PASTISFresh\DATA_S2\S2_10393_19.npy,PASTISFresh\ANNOTATIONS\TARGET_10393_19.npy,10393
10393_20,PASTISFresh\DATA_S2\S2_10393_20.npy,PASTISFresh\ANNOTATIONS\TARGET_10393_20.npy,10393
10393_21,PASTISFresh\DATA_S2\S2_10393_21.npy,PASTISFresh\ANNOTATIONS\TARGET_10393_21.npy,10393
10393_22,PASTISFresh\DATA_S2\S2_10393_22.npy,PASTISFresh\ANNOTATIONS\TARGET_10393_22.npy,10393
10393_23,PASTISFresh\DATA_S2\S2_10393_23.npy,PASTISFresh\ANNOTATIONS\TARGET_10393_23.npy,10393
10393_24,PASTISFresh\DATA_S2\S2_10393_24.npy,PASTISFresh\ANNOTATIONS\TARGET_10393_24.npy,10393
10394_0,PASTISFresh\DATA_S2\S2_10394_0.npy,PASTISFresh\ANNOTATIONS\TARGET_10394_0.npy,10394
10394_1,PASTISFresh\DATA_S2\S2_10394_1.npy,PASTISFresh\ANNOTATIONS\TARGET_10394_1.npy,10394
10394_2,PASTISFresh\DATA_S2\S2_10394_2.npy,PASTISFresh\ANNOTATIONS\TARGET_10394_2.npy,10394
10394_3,PASTISFresh\DATA_S2\S2_10394_3.npy,PASTISFresh\ANNOTATIONS\TARGET_10394_3.npy,10394
10394_4,PASTISFresh\DATA_S2\S2_10394_4.npy,PASTISFresh\ANNOTATIONS\TARGET_10394_4.npy,10394
