fieldID,imagepath,labelpath,parentID
10501_19,PASTISFresh\DATA_S2\S2_10501_19.npy,PASTISFresh\ANNOTATIONS\TARGET_10501_19.npy,10501
10501_20,PASTISFresh\DATA_S2\S2_10501_20.npy,PASTISFresh\ANNOTATIONS\TARGET_10501_20.npy,10501
10501_21,PASTISFresh\DATA_S2\S2_10501_21.npy,PASTISFresh\ANNOTATIONS\TARGET_10501_21.npy,10501
10501_22,PASTISFresh\DATA_S2\S2_10501_22.npy,PASTISFresh\ANNOTATIONS\TARGET_10501_22.npy,10501
10501_23,PASTISFresh\DATA_S2\S2_10501_23.npy,PASTISFresh\ANNOTATIONS\TARGET_10501_23.npy,10501
10501_24,PASTISFresh\DATA_S2\S2_10501_24.npy,PASTISFresh\ANNOTATIONS\TARGET_10501_24.npy,10501
10502_0,PASTISFresh\DATA_S2\S2_10502_0.npy,PASTISFresh\ANNOTATIONS\TARGET_10502_0.npy,10502
10502_1,PASTISFresh\DATA_S2\S2_10502_1.npy,PASTISFresh\ANNOTATIONS\TARGET_10502_1.npy,10502
10502_2,PASTISFresh\DATA_S2\S2_10502_2.npy,PASTISFresh\ANNOTATIONS\TARGET_10502_2.npy,10502
10502_3,PASTISFresh\DATA_S2\S2_10502_3.npy,PASTISFresh\ANNOTATIONS\TARGET_10502_3.npy,10502
10502_4,PASTISFresh\DATA_S2\S2_10502_4.npy,PASTISFresh\ANNOTATIONS\TARGET_10502_4.npy,10502
10502_5,PASTISFresh\DATA_S2\S2_10502_5.npy,PASTISFresh\ANNOTATIONS\TARGET_10502_5.npy,10502
10502_6,PASTISFresh\DATA_S2\S2_10502_6.npy,PASTISFresh\ANNOTATIONS\TARGET_10502_6.npy,10502
10502_7,PASTISFresh\DATA_S2\S2_10502_7.npy,PASTISFresh\ANNOTATIONS\TARGET_10502_7.npy,10502
10502_8,PASTISFresh\DATA_S2\S2_10502_8.npy,PASTISFresh\ANNOTATIONS\TARGET_10502_8.npy,10502
10502_9,PASTISFresh\DATA_S2\S2_10502_9.npy,PASTISFresh\ANNOTATIONS\TARGET_10502_9.npy,10502
10502_10,PASTISFresh\DATA_S2\S2_10502_10.npy,PASTISFresh\ANNOTATIONS\TARGET_10502_10.npy,10502
10502_11,PASTISFresh\DATA_S2\S2_10502_11.npy,PASTISFresh\ANNOTATIONS\TARGET_10502_11.npy,10502
10502_12,PASTISFresh\DATA_S2\S2_10502_12.npy,PASTISFresh\ANNOTATIONS\TARGET_10502_12.npy,10502
10502_13,PASTISFresh\DATA_S2\S2_10502_13.npy,PASTISFresh\ANNOTATIONS\TARGET_10502_13.npy,10502
10502_14,PASTISFresh\DATA_S2\S2_10502_14.npy,PASTISFresh\ANNOTATIONS\TARGET_10502_14.npy,10502
10502_15,PASTISFresh\DATA_S2\S2_10502_15.npy,PASTISFresh\ANNOTATIONS\TARGET_10502_15.npy,10502
10502_16,PASTISFresh\DATA_S2\S2_10502_16.npy,PASTISFresh\ANNOTATIONS\TARGET_10502_16.npy,10502
10502_17,PASTISFresh\DATA_S2\S2_10502_17.npy,PASTISFresh\ANNOTATIONS\TARGET_10502_17.npy,10502
10502_18,PASTISFresh\DATA_S2\S2_10502_18.npy,PASTISFresh\ANNOTATIONS\TARGET_10502_18.npy,10502
10502_19,PASTISFresh\DATA_S2\S2_10502_19.npy,PASTISFresh\ANNOTATIONS\TARGET_10502_19.npy,10502
10502_20,PASTISFresh\DATA_S2\S2_10502_20.npy,PASTISFresh\ANNOTATIONS\TARGET_10502_20.npy,10502
10502_21,PASTISFresh\DATA_S2\S2_10502_21.npy,PASTISFresh\ANNOTATIONS\TARGET_10502_21.npy,10502
10502_22,PASTISFresh\DATA_S2\S2_10502_22.npy,PASTISFresh\ANNOTATIONS\TARGET_10502_22.npy,10502
10502_23,PASTISFresh\DATA_S2\S2_10502_23.npy,PASTISFresh\ANNOTATIONS\TARGET_10502_23.npy,10502
10502_24,PASTISFresh\DATA_S2\S2_10502_24.npy,PASTISFresh\ANNOTATIONS\TARGET_10502_24.npy,10502
10503_0,PASTISFresh\DATA_S2\S2_10503_0.npy,PASTISFresh\ANNOTATIONS\TARGET_10503_0.npy,10503
10503_1,PASTISFresh\DATA_S2\S2_10503_1.npy,PASTISFresh\ANNOTATIONS\TARGET_10503_1.npy,10503
10503_2,PASTISFresh\DATA_S2\S2_10503_2.npy,PASTISFresh\ANNOTATIONS\TARGET_10503_2.npy,10503
10503_3,PASTISFresh\DATA_S2\S2_10503_3.npy,PASTISFresh\ANNOTATIONS\TARGET_10503_3.npy,10503
10503_4,PASTISFresh\DATA_S2\S2_10503_4.npy,PASTISFresh\ANNOTATIONS\TARGET_10503_4.npy,10503
10503_5,PASTISFresh\DATA_S2\S2_10503_5.npy,PASTISFresh\ANNOTATIONS\TARGET_10503_5.npy,10503
10503_6,PASTISFresh\DATA_S2\S2_10503_6.npy,PASTISFresh\ANNOTATIONS\TARGET_10503_6.npy,10503
10503_7,PASTISFresh\DATA_S2\S2_10503_7.npy,PASTISFresh\ANNOTATIONS\TARGET_10503_7.npy,10503
10503_8,PASTISFresh\DATA_S2\S2_10503_8.npy,PASTISFresh\ANNOTATIONS\TARGET_10503_8.npy,10503
10503_9,PASTISFresh\DATA_S2\S2_10503_9.npy,PASTISFresh\ANNOTATIONS\TARGET_10503_9.npy,10503
10503_10,PASTISFresh\DATA_S2\S2_10503_10.npy,PASTISFresh\ANNOTATIONS\TARGET_10503_10.npy,10503
10503_11,PASTISFresh\DATA_S2\S2_10503_11.npy,PASTISFresh\ANNOTATIONS\TARGET_10503_11.npy,10503
10503_12,PASTISFresh\DATA_S2\S2_10503_12.npy,PASTISFresh\ANNOTATIONS\TARGET_10503_12.npy,10503
10503_13,PASTISFresh\DATA_S2\S2_10503_13.npy,PASTISFresh\ANNOTATIONS\TARGET_10503_13.npy,10503
10503_14,PASTISFresh\DATA_S2\S2_10503_14.npy,PASTISFresh\ANNOTATIONS\TARGET_10503_14.npy,10503
10503_15,PASTISFresh\DATA_S2\S2_10503_15.npy,PASTISFresh\ANNOTATIONS\TARGET_10503_15.npy,10503
10503_16,PASTISFresh\DATA_S2\S2_10503_16.npy,PASTISFresh\ANNOTATIONS\TARGET_10503_16.npy,10503
10503_17,PASTISFresh\DATA_S2\S2_10503_17.npy,PASTISFresh\ANNOTATIONS\TARGET_10503_17.npy,10503
10503_18,PASTISFresh\DATA_S2\S2_10503_18.npy,PASTISFresh\ANNOTATIONS\TARGET_10503_18.npy,10503
10503_19,PASTISFresh\DATA_S2\S2_10503_19.npy,PASTISFresh\ANNOTATIONS\TARGET_10503_19.npy,10503
10503_20,PASTISFresh\DATA_S2\S2_10503_20.npy,PASTISFresh\ANNOTATIONS\TARGET_10503_20.npy,10503
10503_21,PASTISFresh\DATA_S2\S2_10503_21.npy,PASTISFresh\ANNOTATIONS\TARGET_10503_21.npy,10503
10503_22,PASTISFresh\DATA_S2\S2_10503_22.npy,PASTISFresh\ANNOTATIONS\TARGET_10503_22.npy,10503
10503_23,PASTISFresh\DATA_S2\S2_10503_23.npy,PASTISFresh\ANNOTATIONS\TARGET_10503_23.npy,10503
10503_24,PASTISFresh\DATA_S2\S2_10503_24.npy,PASTISFresh\ANNOTATIONS\TARGET_10503_24.npy,10503
10504_0,PASTISFresh\DATA_S2\S2_10504_0.npy,PASTISFresh\ANNOTATIONS\TARGET_10504_0.npy,10504
10504_1,PASTISFresh\DATA_S2\S2_10504_1.npy,PASTISFresh\ANNOTATIONS\TARGET_10504_1.npy,10504
10504_2,PASTISFresh\DATA_S2\S2_10504_2.npy,PASTISFresh\ANNOTATIONS\TARGET_10504_2.npy,10504
10504_3,PASTISFresh\DATA_S2\S2_10504_3.npy,PASTISFresh\ANNOTATIONS\TARGET_10504_3.npy,10504
10504_4,PASTISFresh\DATA_S2\S2_10504_4.npy,PASTISFresh\ANNOTATIONS\TARGET_10504_4.npy,10504
10504_5,PASTISFresh\DATA_S2\S2_10504_5.npy,PASTISFresh\ANNOTATIONS\TARGET_10504_5.npy,10504
10504_6,PASTISFresh\DATA_S2\S2_10504_6.npy,PASTISFresh\ANNOTATIONS\TARGET_10504_6.npy,10504
10504_7,PASTISFresh\DATA_S2\S2_10504_7.npy,PASTISFresh\ANNOTATIONS\TARGET_10504_7.npy,10504
10504_8,PASTISFresh\DATA_S2\S2_10504_8.npy,PASTISFresh\ANNOTATIONS\TARGET_10504_8.npy,10504
10504_9,PASTISFresh\DATA_S2\S2_10504_9.npy,PASTISFresh\ANNOTATIONS\TARGET_10504_9.npy,10504
10504_10,PASTISFresh\DATA_S2\S2_10504_10.npy,PASTISFresh\ANNOTATIONS\TARGET_10504_10.npy,10504
10504_11,PASTISFresh\DATA_S2\S2_10504_11.npy,PASTISFresh\ANNOTATIONS\TARGET_10504_11.npy,10504
10504_12,PASTISFresh\DATA_S2\S2_10504_12.npy,PASTISFresh\ANNOTATIONS\TARGET_10504_12.npy,10504
10504_13,PASTISFresh\DATA_S2\S2_10504_13.npy,PASTISFresh\ANNOTATIONS\TARGET_10504_13.npy,10504
10504_14,PASTISFresh\DATA_S2\S2_10504_14.npy,PASTISFresh\ANNOTATIONS\TARGET_10504_14.npy,10504
10504_15,PASTISFresh\DATA_S2\S2_10504_15.npy,PASTISFresh\ANNOTATIONS\TARGET_10504_15.npy,10504
10504_16,PASTISFresh\DATA_S2\S2_10504_16.npy,PASTISFresh\ANNOTATIONS\TARGET_10504_16.npy,10504
10504_17,PASTISFresh\DATA_S2\S2_10504_17.npy,PASTISFresh\ANNOTATIONS\TARGET_10504_17.npy,10504
10504_18,PASTISFresh\DATA_S2\S2_10504_18.npy,PASTISFresh\ANNOTATIONS\TARGET_10504_18.npy,10504
10504_19,PASTISFresh\DATA_S2\S2_10504_19.npy,PASTISFresh\ANNOTATIONS\TARGET_10504_19.npy,10504
10504_20,PASTISFresh\DATA_S2\S2_10504_20.npy,PASTISFresh\ANNOTATIONS\TARGET_10504_20.npy,10504
10504_21,PASTISFresh\DATA_S2\S2_10504_21.npy,PASTISFresh\ANNOTATIONS\TARGET_10504_21.npy,10504
10504_22,PASTISFresh\DATA_S2\S2_10504_22.npy,PASTISFresh\ANNOTATIONS\TARGET_10504_22.npy,10504
10504_23,PASTISFresh\DATA_S2\S2_10504_23.npy,PASTISFresh\ANNOTATIONS\TARGET_10504_23.npy,10504
10504_24,PASTISFresh\DATA_S2\S2_10504_24.npy,PASTISFresh\ANNOTATIONS\TARGET_10504_24.npy,10504
10505_0,PASTISFresh\DATA_S2\S2_10505_0.npy,PASTISFresh\ANNOTATIONS\TARGET_10505_0.npy,10505
10505_1,PASTISFresh\DATA_S2\S2_10505_1.npy,PASTISFresh\ANNOTATIONS\TARGET_10505_1.npy,10505
10505_2,PASTISFresh\DATA_S2\S2_10505_2.npy,PASTISFresh\ANNOTATIONS\TARGET_10505_2.npy,10505
10505_3,PASTISFresh\DATA_S2\S2_10505_3.npy,PASTISFresh\ANNOTATIONS\TARGET_10505_3.npy,10505
10505_4,PASTISFresh\DATA_S2\S2_10505_4.npy,PASTISFresh\ANNOTATIONS\TARGET_10505_4.npy,10505
10505_5,PASTISFresh\DATA_S2\S2_10505_5.npy,PASTISFresh\ANNOTATIONS\TARGET_10505_5.npy,10505
10505_6,PASTISFresh\DATA_S2\S2_10505_6.npy,PASTISFresh\ANNOTATIONS\TARGET_10505_6.npy,10505
10505_7,PASTISFresh\DATA_S2\S2_10505_7.npy,PASTISFresh\ANNOTATIONS\TARGET_10505_7.npy,10505
10505_8,PASTISFresh\DATA_S2\S2_10505_8.npy,PASTISFresh\ANNOTATIONS\TARGET_10505_8.npy,10505
10505_9,PASTISFresh\DATA_S2\S2_10505_9.npy,PASTISFresh\ANNOTATIONS\TARGET_10505_9.npy,10505
10505_10,PASTISFresh\DATA_S2\S2_10505_10.npy,PASTISFresh\ANNOTATIONS\TARGET_10505_10.npy,10505
10505_11,PASTISFresh\DATA_S2\S2_10505_11.npy,PASTISFresh\ANNOTATIONS\TARGET_10505_11.npy,10505
10505_12,PASTISFresh\DATA_S2\S2_10505_12.npy,PASTISFresh\ANNOTATIONS\TARGET_10505_12.npy,10505
10505_13,PASTISFresh\DATA_S2\S2_10505_13.npy,PASTISFresh\ANNOTATIONS\TARGET_10505_13.npy,10505
10505_14,PASTISFresh\DATA_S2\S2_10505_14.npy,PASTISFresh\ANNOTATIONS\TARGET_10505_14.npy,10505
10505_15,PASTISFresh\DATA_S2\S2_10505_15.npy,PASTISFresh\ANNOTATIONS\TARGET_10505_15.npy,10505
10505_16,PASTISFresh\DATA_S2\S2_10505_16.npy,PASTISFresh\ANNOTATIONS\TARGET_10505_16.npy,10505
10505_17,PASTISFresh\DATA_S2\S2_10505_17.npy,PASTISFresh\ANNOTATIONS\TARGET_10505_17.npy,10505
10505_18,PASTISFresh\DATA_S2\S2_10505_18.npy,PASTISFresh\ANNOTATIONS\TARGET_10505_18.npy,10505
10505_19,PASTISFresh\DATA_S2\S2_10505_19.npy,PASTISFresh\ANNOTATIONS\TARGET_10505_19.npy,10505
10505_20,PASTISFresh\DATA_S2\S2_10505_20.npy,PASTISFresh\ANNOTATIONS\TARGET_10505_20.npy,10505
10505_21,PASTISFresh\DATA_S2\S2_10505_21.npy,PASTISFresh\ANNOTATIONS\TARGET_10505_21.npy,10505
10505_22,PASTISFresh\DATA_S2\S2_10505_22.npy,PASTISFresh\ANNOTATIONS\TARGET_10505_22.npy,10505
10505_23,PASTISFresh\DATA_S2\S2_10505_23.npy,PASTISFresh\ANNOTATIONS\TARGET_10505_23.npy,10505
10505_24,PASTISFresh\DATA_S2\S2_10505_24.npy,PASTISFresh\ANNOTATIONS\TARGET_10505_24.npy,10505
10506_0,PASTISFresh\DATA_S2\S2_10506_0.npy,PASTISFresh\ANNOTATIONS\TARGET_10506_0.npy,10506
10506_1,PASTISFresh\DATA_S2\S2_10506_1.npy,PASTISFresh\ANNOTATIONS\TARGET_10506_1.npy,10506
10506_2,PASTISFresh\DATA_S2\S2_10506_2.npy,PASTISFresh\ANNOTATIONS\TARGET_10506_2.npy,10506
10506_3,PASTISFresh\DATA_S2\S2_10506_3.npy,PASTISFresh\ANNOTATIONS\TARGET_10506_3.npy,10506
10506_4,PASTISFresh\DATA_S2\S2_10506_4.npy,PASTISFresh\ANNOTATIONS\TARGET_10506_4.npy,10506
10506_5,PASTISFresh\DATA_S2\S2_10506_5.npy,PASTISFresh\ANNOTATIONS\TARGET_10506_5.npy,10506
10506_6,PASTISFresh\DATA_S2\S2_10506_6.npy,PASTISFresh\ANNOTATIONS\TARGET_10506_6.npy,10506
10506_7,PASTISFresh\DATA_S2\S2_10506_7.npy,PASTISFresh\ANNOTATIONS\TARGET_10506_7.npy,10506
10506_8,PASTISFresh\DATA_S2\S2_10506_8.npy,PASTISFresh\ANNOTATIONS\TARGET_10506_8.npy,10506
10506_9,PASTISFresh\DATA_S2\S2_10506_9.npy,PASTISFresh\ANNOTATIONS\TARGET_10506_9.npy,10506
10506_10,PASTISFresh\DATA_S2\S2_10506_10.npy,PASTISFresh\ANNOTATIONS\TARGET_10506_10.npy,10506
10506_11,PASTISFresh\DATA_S2\S2_10506_11.npy,PASTISFresh\ANNOTATIONS\TARGET_10506_11.npy,10506
10506_12,PASTISFresh\DATA_S2\S2_10506_12.npy,PASTISFresh\ANNOTATIONS\TARGET_10506_12.npy,10506
10506_13,PASTISFresh\DATA_S2\S2_10506_13.npy,PASTISFresh\ANNOTATIONS\TARGET_10506_13.npy,10506
10506_14,PASTISFresh\DATA_S2\S2_10506_14.npy,PASTISFresh\ANNOTATIONS\TARGET_10506_14.npy,10506
10506_15,PASTISFresh\DATA_S2\S2_10506_15.npy,PASTISFresh\ANNOTATIONS\TARGET_10506_15.npy,10506
10506_16,PASTISFresh\DATA_S2\S2_10506_16.npy,PASTISFresh\ANNOTATIONS\TARGET_10506_16.npy,10506
10506_17,PASTISFresh\DATA_S2\S2_10506_17.npy,PASTISFresh\ANNOTATIONS\TARGET_10506_17.npy,10506
10506_18,PASTISFresh\DATA_S2\S2_10506_18.npy,PASTISFresh\ANNOTATIONS\TARGET_10506_18.npy,10506
10506_19,PASTISFresh\DATA_S2\S2_10506_19.npy,PASTISFresh\ANNOTATIONS\TARGET_10506_19.npy,10506
10506_20,PASTISFresh\DATA_S2\S2_10506_20.npy,PASTISFresh\ANNOTATIONS\TARGET_10506_20.npy,10506
10506_21,PASTISFresh\DATA_S2\S2_10506_21.npy,PASTISFresh\ANNOTATIONS\TARGET_10506_21.npy,10506
10506_22,PASTISFresh\DATA_S2\S2_10506_22.npy,PASTISFresh\ANNOTATIONS\TARGET_10506_22.npy,10506
10506_23,PASTISFresh\DATA_S2\S2_10506_23.npy,PASTISFresh\ANNOTATIONS\TARGET_10506_23.npy,10506
10506_24,PASTISFresh\DATA_S2\S2_10506_24.npy,PASTISFresh\ANNOTATIONS\TARGET_10506_24.npy,10506
10508_0,PASTISFresh\DATA_S2\S2_10508_0.npy,PASTISFresh\ANNOTATIONS\TARGET_10508_0.npy,10508
10508_1,PASTISFresh\DATA_S2\S2_10508_1.npy,PASTISFresh\ANNOTATIONS\TARGET_10508_1.npy,10508
10508_2,PASTISFresh\DATA_S2\S2_10508_2.npy,PASTISFresh\ANNOTATIONS\TARGET_10508_2.npy,10508
10508_3,PASTISFresh\DATA_S2\S2_10508_3.npy,PASTISFresh\ANNOTATIONS\TARGET_10508_3.npy,10508
10508_4,PASTISFresh\DATA_S2\S2_10508_4.npy,PASTISFresh\ANNOTATIONS\TARGET_10508_4.npy,10508
10508_5,PASTISFresh\DATA_S2\S2_10508_5.npy,PASTISFresh\ANNOTATIONS\TARGET_10508_5.npy,10508
10508_6,PASTISFresh\DATA_S2\S2_10508_6.npy,PASTISFresh\ANNOTATIONS\TARGET_10508_6.npy,10508
10508_7,PASTISFresh\DATA_S2\S2_10508_7.npy,PASTISFresh\ANNOTATIONS\TARGET_10508_7.npy,10508
10508_8,PASTISFresh\DATA_S2\S2_10508_8.npy,PASTISFresh\ANNOTATIONS\TARGET_10508_8.npy,10508
10508_9,PASTISFresh\DATA_S2\S2_10508_9.npy,PASTISFresh\ANNOTATIONS\TARGET_10508_9.npy,10508
10508_10,PASTISFresh\DATA_S2\S2_10508_10.npy,PASTISFresh\ANNOTATIONS\TARGET_10508_10.npy,10508
10508_11,PASTISFresh\DATA_S2\S2_10508_11.npy,PASTISFresh\ANNOTATIONS\TARGET_10508_11.npy,10508
10508_12,PASTISFresh\DATA_S2\S2_10508_12.npy,PASTISFresh\ANNOTATIONS\TARGET_10508_12.npy,10508
10508_13,PASTISFresh\DATA_S2\S2_10508_13.npy,PASTISFresh\ANNOTATIONS\TARGET_10508_13.npy,10508
10508_14,PASTISFresh\DATA_S2\S2_10508_14.npy,PASTISFresh\ANNOTATIONS\TARGET_10508_14.npy,10508
10508_15,PASTISFresh\DATA_S2\S2_10508_15.npy,PASTISFresh\ANNOTATIONS\TARGET_10508_15.npy,10508
10508_16,PASTISFresh\DATA_S2\S2_10508_16.npy,PASTISFresh\ANNOTATIONS\TARGET_10508_16.npy,10508
10508_17,PASTISFresh\DATA_S2\S2_10508_17.npy,PASTISFresh\ANNOTATIONS\TARGET_10508_17.npy,10508
10508_18,PASTISFresh\DATA_S2\S2_10508_18.npy,PASTISFresh\ANNOTATIONS\TARGET_10508_18.npy,10508
10508_19,PASTISFresh\DATA_S2\S2_10508_19.npy,PASTISFresh\ANNOTATIONS\TARGET_10508_19.npy,10508
10508_20,PASTISFresh\DATA_S2\S2_10508_20.npy,PASTISFresh\ANNOTATIONS\TARGET_10508_20.npy,10508
10508_21,PASTISFresh\DATA_S2\S2_10508_21.npy,PASTISFresh\ANNOTATIONS\TARGET_10508_21.npy,10508
10508_22,PASTISFresh\DATA_S2\S2_10508_22.npy,PASTISFresh\ANNOTATIONS\TARGET_10508_22.npy,10508
10508_23,PASTISFresh\DATA_S2\S2_10508_23.npy,PASTISFresh\ANNOTATIONS\TARGET_10508_23.npy,10508
10508_24,PASTISFresh\DATA_S2\S2_10508_24.npy,PASTISFresh\ANNOTATIONS\TARGET_10508_24.npy,10508
10510_0,PASTISFresh\DATA_S2\S2_10510_0.npy,PASTISFresh\ANNOTATIONS\TARGET_10510_0.npy,10510
10510_1,PASTISFresh\DATA_S2\S2_10510_1.npy,PASTISFresh\ANNOTATIONS\TARGET_10510_1.npy,10510
10510_2,PASTISFresh\DATA_S2\S2_10510_2.npy,PASTISFresh\ANNOTATIONS\TARGET_10510_2.npy,10510
10510_3,PASTISFresh\DATA_S2\S2_10510_3.npy,PASTISFresh\ANNOTATIONS\TARGET_10510_3.npy,10510
10510_4,PASTISFresh\DATA_S2\S2_10510_4.npy,PASTISFresh\ANNOTATIONS\TARGET_10510_4.npy,10510
10510_5,PASTISFresh\DATA_S2\S2_10510_5.npy,PASTISFresh\ANNOTATIONS\TARGET_10510_5.npy,10510
10510_6,PASTISFresh\DATA_S2\S2_10510_6.npy,PASTISFresh\ANNOTATIONS\TARGET_10510_6.npy,10510
10510_7,PASTISFresh\DATA_S2\S2_10510_7.npy,PASTISFresh\ANNOTATIONS\TARGET_10510_7.npy,10510
10510_8,PASTISFresh\DATA_S2\S2_10510_8.npy,PASTISFresh\ANNOTATIONS\TARGET_10510_8.npy,10510
10510_9,PASTISFresh\DATA_S2\S2_10510_9.npy,PASTISFresh\ANNOTATIONS\TARGET_10510_9.npy,10510
10510_10,PASTISFresh\DATA_S2\S2_10510_10.npy,PASTISFresh\ANNOTATIONS\TARGET_10510_10.npy,10510
10510_11,PASTISFresh\DATA_S2\S2_10510_11.npy,PASTISFresh\ANNOTATIONS\TARGET_10510_11.npy,10510
10510_12,PASTISFresh\DATA_S2\S2_10510_12.npy,PASTISFresh\ANNOTATIONS\TARGET_10510_12.npy,10510
10510_13,PASTISFresh\DATA_S2\S2_10510_13.npy,PASTISFresh\ANNOTATIONS\TARGET_10510_13.npy,10510
10510_14,PASTISFresh\DATA_S2\S2_10510_14.npy,PASTISFresh\ANNOTATIONS\TARGET_10510_14.npy,10510
10510_15,PASTISFresh\DATA_S2\S2_10510_15.npy,PASTISFresh\ANNOTATIONS\TARGET_10510_15.npy,10510
10510_16,PASTISFresh\DATA_S2\S2_10510_16.npy,PASTISFresh\ANNOTATIONS\TARGET_10510_16.npy,10510
10510_17,PASTISFresh\DATA_S2\S2_10510_17.npy,PASTISFresh\ANNOTATIONS\TARGET_10510_17.npy,10510
10510_18,PASTISFresh\DATA_S2\S2_10510_18.npy,PASTISFresh\ANNOTATIONS\TARGET_10510_18.npy,10510
10510_19,PASTISFresh\DATA_S2\S2_10510_19.npy,PASTISFresh\ANNOTATIONS\TARGET_10510_19.npy,10510
10510_20,PASTISFresh\DATA_S2\S2_10510_20.npy,PASTISFresh\ANNOTATIONS\TARGET_10510_20.npy,10510
10510_21,PASTISFresh\DATA_S2\S2_10510_21.npy,PASTISFresh\ANNOTATIONS\TARGET_10510_21.npy,10510
10510_22,PASTISFresh\DATA_S2\S2_10510_22.npy,PASTISFresh\ANNOTATIONS\TARGET_10510_22.npy,10510
10510_23,PASTISFresh\DATA_S2\S2_10510_23.npy,PASTISFresh\ANNOTATIONS\TARGET_10510_23.npy,10510
10510_24,PASTISFresh\DATA_S2\S2_10510_24.npy,PASTISFresh\ANNOTATIONS\TARGET_10510_24.npy,10510
10514_0,PASTISFresh\DATA_S2\S2_10514_0.npy,PASTISFresh\ANNOTATIONS\TARGET_10514_0.npy,10514
10514_1,PASTISFresh\DATA_S2\S2_10514_1.npy,PASTISFresh\ANNOTATIONS\TARGET_10514_1.npy,10514
10514_2,PASTISFresh\DATA_S2\S2_10514_2.npy,PASTISFresh\ANNOTATIONS\TARGET_10514_2.npy,10514
10514_3,PASTISFresh\DATA_S2\S2_10514_3.npy,PASTISFresh\ANNOTATIONS\TARGET_10514_3.npy,10514
10514_4,PASTISFresh\DATA_S2\S2_10514_4.npy,PASTISFresh\ANNOTATIONS\TARGET_10514_4.npy,10514
10514_5,PASTISFresh\DATA_S2\S2_10514_5.npy,PASTISFresh\ANNOTATIONS\TARGET_10514_5.npy,10514
10514_6,PASTISFresh\DATA_S2\S2_10514_6.npy,PASTISFresh\ANNOTATIONS\TARGET_10514_6.npy,10514
10514_7,PASTISFresh\DATA_S2\S2_10514_7.npy,PASTISFresh\ANNOTATIONS\TARGET_10514_7.npy,10514
10514_8,PASTISFresh\DATA_S2\S2_10514_8.npy,PASTISFresh\ANNOTATIONS\TARGET_10514_8.npy,10514
10514_9,PASTISFresh\DATA_S2\S2_10514_9.npy,PASTISFresh\ANNOTATIONS\TARGET_10514_9.npy,10514
10514_10,PASTISFresh\DATA_S2\S2_10514_10.npy,PASTISFresh\ANNOTATIONS\TARGET_10514_10.npy,10514
10514_11,PASTISFresh\DATA_S2\S2_10514_11.npy,PASTISFresh\ANNOTATIONS\TARGET_10514_11.npy,10514
10514_12,PASTISFresh\DATA_S2\S2_10514_12.npy,PASTISFresh\ANNOTATIONS\TARGET_10514_12.npy,10514
10514_13,PASTISFresh\DATA_S2\S2_10514_13.npy,PASTISFresh\ANNOTATIONS\TARGET_10514_13.npy,10514
10514_14,PASTISFresh\DATA_S2\S2_10514_14.npy,PASTISFresh\ANNOTATIONS\TARGET_10514_14.npy,10514
10514_15,PASTISFresh\DATA_S2\S2_10514_15.npy,PASTISFresh\ANNOTATIONS\TARGET_10514_15.npy,10514
10514_16,PASTISFresh\DATA_S2\S2_10514_16.npy,PASTISFresh\ANNOTATIONS\TARGET_10514_16.npy,10514
10514_17,PASTISFresh\DATA_S2\S2_10514_17.npy,PASTISFresh\ANNOTATIONS\TARGET_10514_17.npy,10514
10514_18,PASTISFresh\DATA_S2\S2_10514_18.npy,PASTISFresh\ANNOTATIONS\TARGET_10514_18.npy,10514
10514_19,PASTISFresh\DATA_S2\S2_10514_19.npy,PASTISFresh\ANNOTATIONS\TARGET_10514_19.npy,10514
10514_20,PASTISFresh\DATA_S2\S2_10514_20.npy,PASTISFresh\ANNOTATIONS\TARGET_10514_20.npy,10514
10514_21,PASTISFresh\DATA_S2\S2_10514_21.npy,PASTISFresh\ANNOTATIONS\TARGET_10514_21.npy,10514
10514_22,PASTISFresh\DATA_S2\S2_10514_22.npy,PASTISFresh\ANNOTATIONS\TARGET_10514_22.npy,10514
10514_23,PASTISFresh\DATA_S2\S2_10514_23.npy,PASTISFresh\ANNOTATIONS\TARGET_10514_23.npy,10514
10514_24,PASTISFresh\DATA_S2\S2_10514_24.npy,PASTISFresh\ANNOTATIONS\TARGET_10514_24.npy,10514
10515_0,PASTISFresh\DATA_S2\S2_10515_0.npy,PASTISFresh\ANNOTATIONS\TARGET_10515_0.npy,10515
10515_1,PASTISFresh\DATA_S2\S2_10515_1.npy,PASTISFresh\ANNOTATIONS\TARGET_10515_1.npy,10515
10515_2,PASTISFresh\DATA_S2\S2_10515_2.npy,PASTISFresh\ANNOTATIONS\TARGET_10515_2.npy,10515
10515_3,PASTISFresh\DATA_S2\S2_10515_3.npy,PASTISFresh\ANNOTATIONS\TARGET_10515_3.npy,10515
10515_4,PASTISFresh\DATA_S2\S2_10515_4.npy,PASTISFresh\ANNOTATIONS\TARGET_10515_4.npy,10515
10515_5,PASTISFresh\DATA_S2\S2_10515_5.npy,PASTISFresh\ANNOTATIONS\TARGET_10515_5.npy,10515
10515_6,PASTISFresh\DATA_S2\S2_10515_6.npy,PASTISFresh\ANNOTATIONS\TARGET_10515_6.npy,10515
10515_7,PASTISFresh\DATA_S2\S2_10515_7.npy,PASTISFresh\ANNOTATIONS\TARGET_10515_7.npy,10515
10515_8,PASTISFresh\DATA_S2\S2_10515_8.npy,PASTISFresh\ANNOTATIONS\TARGET_10515_8.npy,10515
