fieldID,imagepath,labelpath,parentID
10135_12,PASTISFresh\DATA_S2\S2_10135_12.npy,PASTISFresh\ANNOTATIONS\TARGET_10135_12.npy,10135
10135_13,PASTISFresh\DATA_S2\S2_10135_13.npy,PASTISFresh\ANNOTATIONS\TARGET_10135_13.npy,10135
10135_14,PASTISFresh\DATA_S2\S2_10135_14.npy,PASTISFresh\ANNOTATIONS\TARGET_10135_14.npy,10135
10135_15,PASTISFresh\DATA_S2\S2_10135_15.npy,PASTISFresh\ANNOTATIONS\TARGET_10135_15.npy,10135
10135_16,PASTISFresh\DATA_S2\S2_10135_16.npy,PASTISFresh\ANNOTATIONS\TARGET_10135_16.npy,10135
10135_17,PASTISFresh\DATA_S2\S2_10135_17.npy,PASTISFresh\ANNOTATIONS\TARGET_10135_17.npy,10135
10135_18,PASTISFresh\DATA_S2\S2_10135_18.npy,PASTISFresh\ANNOTATIONS\TARGET_10135_18.npy,10135
10135_19,PASTISFresh\DATA_S2\S2_10135_19.npy,PASTISFresh\ANNOTATIONS\TARGET_10135_19.npy,10135
10135_20,PASTISFresh\DATA_S2\S2_10135_20.npy,PASTISFresh\ANNOTATIONS\TARGET_10135_20.npy,10135
10135_21,PASTISFresh\DATA_S2\S2_10135_21.npy,PASTISFresh\ANNOTATIONS\TARGET_10135_21.npy,10135
10135_22,PASTISFresh\DATA_S2\S2_10135_22.npy,PASTISFresh\ANNOTATIONS\TARGET_10135_22.npy,10135
10135_23,PASTISFresh\DATA_S2\S2_10135_23.npy,PASTISFresh\ANNOTATIONS\TARGET_10135_23.npy,10135
10135_24,PASTISFresh\DATA_S2\S2_10135_24.npy,PASTISFresh\ANNOTATIONS\TARGET_10135_24.npy,10135
10138_0,PASTISFresh\DATA_S2\S2_10138_0.npy,PASTISFresh\ANNOTATIONS\TARGET_10138_0.npy,10138
10138_1,PASTISFresh\DATA_S2\S2_10138_1.npy,PASTISFresh\ANNOTATIONS\TARGET_10138_1.npy,10138
10138_2,PASTISFresh\DATA_S2\S2_10138_2.npy,PASTISFresh\ANNOTATIONS\TARGET_10138_2.npy,10138
10138_3,PASTISFresh\DATA_S2\S2_10138_3.npy,PASTISFresh\ANNOTATIONS\TARGET_10138_3.npy,10138
10138_4,PASTISFresh\DATA_S2\S2_10138_4.npy,PASTISFresh\ANNOTATIONS\TARGET_10138_4.npy,10138
10138_5,PASTISFresh\DATA_S2\S2_10138_5.npy,PASTISFresh\ANNOTATIONS\TARGET_10138_5.npy,10138
10138_6,PASTISFresh\DATA_S2\S2_10138_6.npy,PASTISFresh\ANNOTATIONS\TARGET_10138_6.npy,10138
10138_7,PASTISFresh\DATA_S2\S2_10138_7.npy,PASTISFresh\ANNOTATIONS\TARGET_10138_7.npy,10138
10138_8,PASTISFresh\DATA_S2\S2_10138_8.npy,PASTISFresh\ANNOTATIONS\TARGET_10138_8.npy,10138
10138_9,PASTISFresh\DATA_S2\S2_10138_9.npy,PASTISFresh\ANNOTATIONS\TARGET_10138_9.npy,10138
10138_10,PASTISFresh\DATA_S2\S2_10138_10.npy,PASTISFresh\ANNOTATIONS\TARGET_10138_10.npy,10138
10138_11,PASTISFresh\DATA_S2\S2_10138_11.npy,PASTISFresh\ANNOTATIONS\TARGET_10138_11.npy,10138
10138_12,PASTISFresh\DATA_S2\S2_10138_12.npy,PASTISFresh\ANNOTATIONS\TARGET_10138_12.npy,10138
10138_13,PASTISFresh\DATA_S2\S2_10138_13.npy,PASTISFresh\ANNOTATIONS\TARGET_10138_13.npy,10138
10138_14,PASTISFresh\DATA_S2\S2_10138_14.npy,PASTISFresh\ANNOTATIONS\TARGET_10138_14.npy,10138
10138_15,PASTISFresh\DATA_S2\S2_10138_15.npy,PASTISFresh\ANNOTATIONS\TARGET_10138_15.npy,10138
10138_16,PASTISFresh\DATA_S2\S2_10138_16.npy,PASTISFresh\ANNOTATIONS\TARGET_10138_16.npy,10138
10138_17,PASTISFresh\DATA_S2\S2_10138_17.npy,PASTISFresh\ANNOTATIONS\TARGET_10138_17.npy,10138
10138_18,PASTISFresh\DATA_S2\S2_10138_18.npy,PASTISFresh\ANNOTATIONS\TARGET_10138_18.npy,10138
10138_19,PASTISFresh\DATA_S2\S2_10138_19.npy,PASTISFresh\ANNOTATIONS\TARGET_10138_19.npy,10138
10138_20,PASTISFresh\DATA_S2\S2_10138_20.npy,PASTISFresh\ANNOTATIONS\TARGET_10138_20.npy,10138
10138_21,PASTISFresh\DATA_S2\S2_10138_21.npy,PASTISFresh\ANNOTATIONS\TARGET_10138_21.npy,10138
10138_22,PASTISFresh\DATA_S2\S2_10138_22.npy,PASTISFresh\ANNOTATIONS\TARGET_10138_22.npy,10138
10138_23,PASTISFresh\DATA_S2\S2_10138_23.npy,PASTISFresh\ANNOTATIONS\TARGET_10138_23.npy,10138
10138_24,PASTISFresh\DATA_S2\S2_10138_24.npy,PASTISFresh\ANNOTATIONS\TARGET_10138_24.npy,10138
10140_0,PASTISFresh\DATA_S2\S2_10140_0.npy,PASTISFresh\ANNOTATIONS\TARGET_10140_0.npy,10140
10140_1,PASTISFresh\DATA_S2\S2_10140_1.npy,PASTISFresh\ANNOTATIONS\TARGET_10140_1.npy,10140
10140_2,PASTISFresh\DATA_S2\S2_10140_2.npy,PASTISFresh\ANNOTATIONS\TARGET_10140_2.npy,10140
10140_3,PASTISFresh\DATA_S2\S2_10140_3.npy,PASTISFresh\ANNOTATIONS\TARGET_10140_3.npy,10140
10140_4,PASTISFresh\DATA_S2\S2_10140_4.npy,PASTISFresh\ANNOTATIONS\TARGET_10140_4.npy,10140
10140_5,PASTISFresh\DATA_S2\S2_10140_5.npy,PASTISFresh\ANNOTATIONS\TARGET_10140_5.npy,10140
10140_6,PASTISFresh\DATA_S2\S2_10140_6.npy,PASTISFresh\ANNOTATIONS\TARGET_10140_6.npy,10140
10140_7,PASTISFresh\DATA_S2\S2_10140_7.npy,PASTISFresh\ANNOTATIONS\TARGET_10140_7.npy,10140
10140_8,PASTISFresh\DATA_S2\S2_10140_8.npy,PASTISFresh\ANNOTATIONS\TARGET_10140_8.npy,10140
10140_9,PASTISFresh\DATA_S2\S2_10140_9.npy,PASTISFresh\ANNOTATIONS\TARGET_10140_9.npy,10140
10140_10,PASTISFresh\DATA_S2\S2_10140_10.npy,PASTISFresh\ANNOTATIONS\TARGET_10140_10.npy,10140
10140_11,PASTISFresh\DATA_S2\S2_10140_11.npy,PASTISFresh\ANNOTATIONS\TARGET_10140_11.npy,10140
10140_12,PASTISFresh\DATA_S2\S2_10140_12.npy,PASTISFresh\ANNOTATIONS\TARGET_10140_12.npy,10140
10140_13,PASTISFresh\DATA_S2\S2_10140_13.npy,PASTISFresh\ANNOTATIONS\TARGET_10140_13.npy,10140
10140_14,PASTISFresh\DATA_S2\S2_10140_14.npy,PASTISFresh\ANNOTATIONS\TARGET_10140_14.npy,10140
10140_15,PASTISFresh\DATA_S2\S2_10140_15.npy,PASTISFresh\ANNOTATIONS\TARGET_10140_15.npy,10140
10140_16,PASTISFresh\DATA_S2\S2_10140_16.npy,PASTISFresh\ANNOTATIONS\TARGET_10140_16.npy,10140
10140_17,PASTISFresh\DATA_S2\S2_10140_17.npy,PASTISFresh\ANNOTATIONS\TARGET_10140_17.npy,10140
10140_18,PASTISFresh\DATA_S2\S2_10140_18.npy,PASTISFresh\ANNOTATIONS\TARGET_10140_18.npy,10140
10140_19,PASTISFresh\DATA_S2\S2_10140_19.npy,PASTISFresh\ANNOTATIONS\TARGET_10140_19.npy,10140
10140_20,PASTISFresh\DATA_S2\S2_10140_20.npy,PASTISFresh\ANNOTATIONS\TARGET_10140_20.npy,10140
10140_21,PASTISFresh\DATA_S2\S2_10140_21.npy,PASTISFresh\ANNOTATIONS\TARGET_10140_21.npy,10140
10140_22,PASTISFresh\DATA_S2\S2_10140_22.npy,PASTISFresh\ANNOTATIONS\TARGET_10140_22.npy,10140
10140_23,PASTISFresh\DATA_S2\S2_10140_23.npy,PASTISFresh\ANNOTATIONS\TARGET_10140_23.npy,10140
10140_24,PASTISFresh\DATA_S2\S2_10140_24.npy,PASTISFresh\ANNOTATIONS\TARGET_10140_24.npy,10140
10143_0,PASTISFresh\DATA_S2\S2_10143_0.npy,PASTISFresh\ANNOTATIONS\TARGET_10143_0.npy,10143
10143_1,PASTISFresh\DATA_S2\S2_10143_1.npy,PASTISFresh\ANNOTATIONS\TARGET_10143_1.npy,10143
10143_2,PASTISFresh\DATA_S2\S2_10143_2.npy,PASTISFresh\ANNOTATIONS\TARGET_10143_2.npy,10143
10143_3,PASTISFresh\DATA_S2\S2_10143_3.npy,PASTISFresh\ANNOTATIONS\TARGET_10143_3.npy,10143
10143_4,PASTISFresh\DATA_S2\S2_10143_4.npy,PASTISFresh\ANNOTATIONS\TARGET_10143_4.npy,10143
10143_5,PASTISFresh\DATA_S2\S2_10143_5.npy,PASTISFresh\ANNOTATIONS\TARGET_10143_5.npy,10143
10143_6,PASTISFresh\DATA_S2\S2_10143_6.npy,PASTISFresh\ANNOTATIONS\TARGET_10143_6.npy,10143
10143_7,PASTISFresh\DATA_S2\S2_10143_7.npy,PASTISFresh\ANNOTATIONS\TARGET_10143_7.npy,10143
10143_8,PASTISFresh\DATA_S2\S2_10143_8.npy,PASTISFresh\ANNOTATIONS\TARGET_10143_8.npy,10143
10143_9,PASTISFresh\DATA_S2\S2_10143_9.npy,PASTISFresh\ANNOTATIONS\TARGET_10143_9.npy,10143
10143_10,PASTISFresh\DATA_S2\S2_10143_10.npy,PASTISFresh\ANNOTATIONS\TARGET_10143_10.npy,10143
10143_11,PASTISFresh\DATA_S2\S2_10143_11.npy,PASTISFresh\ANNOTATIONS\TARGET_10143_11.npy,10143
10143_12,PASTISFresh\DATA_S2\S2_10143_12.npy,PASTISFresh\ANNOTATIONS\TARGET_10143_12.npy,10143
10143_13,PASTISFresh\DATA_S2\S2_10143_13.npy,PASTISFresh\ANNOTATIONS\TARGET_10143_13.npy,10143
10143_14,PASTISFresh\DATA_S2\S2_10143_14.npy,PASTISFresh\ANNOTATIONS\TARGET_10143_14.npy,10143
10143_15,PASTISFresh\DATA_S2\S2_10143_15.npy,PASTISFresh\ANNOTATIONS\TARGET_10143_15.npy,10143
10143_16,PASTISFresh\DATA_S2\S2_10143_16.npy,PASTISFresh\ANNOTATIONS\TARGET_10143_16.npy,10143
10143_17,PASTISFresh\DATA_S2\S2_10143_17.npy,PASTISFresh\ANNOTATIONS\TARGET_10143_17.npy,10143
10143_18,PASTISFresh\DATA_S2\S2_10143_18.npy,PASTISFresh\ANNOTATIONS\TARGET_10143_18.npy,10143
10143_19,PASTISFresh\DATA_S2\S2_10143_19.npy,PASTISFresh\ANNOTATIONS\TARGET_10143_19.npy,10143
10143_20,PASTISFresh\DATA_S2\S2_10143_20.npy,PASTISFresh\ANNOTATIONS\TARGET_10143_20.npy,10143
10143_21,PASTISFresh\DATA_S2\S2_10143_21.npy,PASTISFresh\ANNOTATIONS\TARGET_10143_21.npy,10143
10143_22,PASTISFresh\DATA_S2\S2_10143_22.npy,PASTISFresh\ANNOTATIONS\TARGET_10143_22.npy,10143
10143_23,PASTISFresh\DATA_S2\S2_10143_23.npy,PASTISFresh\ANNOTATIONS\TARGET_10143_23.npy,10143
10143_24,PASTISFresh\DATA_S2\S2_10143_24.npy,PASTISFresh\ANNOTATIONS\TARGET_10143_24.npy,10143
10144_0,PASTISFresh\DATA_S2\S2_10144_0.npy,PASTISFresh\ANNOTATIONS\TARGET_10144_0.npy,10144
10144_1,PASTISFresh\DATA_S2\S2_10144_1.npy,PASTISFresh\ANNOTATIONS\TARGET_10144_1.npy,10144
10144_2,PASTISFresh\DATA_S2\S2_10144_2.npy,PASTISFresh\ANNOTATIONS\TARGET_10144_2.npy,10144
10144_3,PASTISFresh\DATA_S2\S2_10144_3.npy,PASTISFresh\ANNOTATIONS\TARGET_10144_3.npy,10144
10144_4,PASTISFresh\DATA_S2\S2_10144_4.npy,PASTISFresh\ANNOTATIONS\TARGET_10144_4.npy,10144
10144_5,PASTISFresh\DATA_S2\S2_10144_5.npy,PASTISFresh\ANNOTATIONS\TARGET_10144_5.npy,10144
10144_6,PASTISFresh\DATA_S2\S2_10144_6.npy,PASTISFresh\ANNOTATIONS\TARGET_10144_6.npy,10144
10144_7,PASTISFresh\DATA_S2\S2_10144_7.npy,PASTISFresh\ANNOTATIONS\TARGET_10144_7.npy,10144
10144_8,PASTISFresh\DATA_S2\S2_10144_8.npy,PASTISFresh\ANNOTATIONS\TARGET_10144_8.npy,10144
10144_9,PASTISFresh\DATA_S2\S2_10144_9.npy,PASTISFresh\ANNOTATIONS\TARGET_10144_9.npy,10144
10144_10,PASTISFresh\DATA_S2\S2_10144_10.npy,PASTISFresh\ANNOTATIONS\TARGET_10144_10.npy,10144
10144_11,PASTISFresh\DATA_S2\S2_10144_11.npy,PASTISFresh\ANNOTATIONS\TARGET_10144_11.npy,10144
10144_12,PASTISFresh\DATA_S2\S2_10144_12.npy,PASTISFresh\ANNOTATIONS\TARGET_10144_12.npy,10144
10144_13,PASTISFresh\DATA_S2\S2_10144_13.npy,PASTISFresh\ANNOTATIONS\TARGET_10144_13.npy,10144
10144_14,PASTISFresh\DATA_S2\S2_10144_14.npy,PASTISFresh\ANNOTATIONS\TARGET_10144_14.npy,10144
10144_15,PASTISFresh\DATA_S2\S2_10144_15.npy,PASTISFresh\ANNOTATIONS\TARGET_10144_15.npy,10144
10144_16,PASTISFresh\DATA_S2\S2_10144_16.npy,PASTISFresh\ANNOTATIONS\TARGET_10144_16.npy,10144
10144_17,PASTISFresh\DATA_S2\S2_10144_17.npy,PASTISFresh\ANNOTATIONS\TARGET_10144_17.npy,10144
10144_18,PASTISFresh\DATA_S2\S2_10144_18.npy,PASTISFresh\ANNOTATIONS\TARGET_10144_18.npy,10144
10144_19,PASTISFresh\DATA_S2\S2_10144_19.npy,PASTISFresh\ANNOTATIONS\TARGET_10144_19.npy,10144
10144_20,PASTISFresh\DATA_S2\S2_10144_20.npy,PASTISFresh\ANNOTATIONS\TARGET_10144_20.npy,10144
10144_21,PASTISFresh\DATA_S2\S2_10144_21.npy,PASTISFresh\ANNOTATIONS\TARGET_10144_21.npy,10144
10144_22,PASTISFresh\DATA_S2\S2_10144_22.npy,PASTISFresh\ANNOTATIONS\TARGET_10144_22.npy,10144
10144_23,PASTISFresh\DATA_S2\S2_10144_23.npy,PASTISFresh\ANNOTATIONS\TARGET_10144_23.npy,10144
10144_24,PASTISFresh\DATA_S2\S2_10144_24.npy,PASTISFresh\ANNOTATIONS\TARGET_10144_24.npy,10144
10145_0,PASTISFresh\DATA_S2\S2_10145_0.npy,PASTISFresh\ANNOTATIONS\TARGET_10145_0.npy,10145
10145_1,PASTISFresh\DATA_S2\S2_10145_1.npy,PASTISFresh\ANNOTATIONS\TARGET_10145_1.npy,10145
10145_2,PASTISFresh\DATA_S2\S2_10145_2.npy,PASTISFresh\ANNOTATIONS\TARGET_10145_2.npy,10145
10145_3,PASTISFresh\DATA_S2\S2_10145_3.npy,PASTISFresh\ANNOTATIONS\TARGET_10145_3.npy,10145
10145_4,PASTISFresh\DATA_S2\S2_10145_4.npy,PASTISFresh\ANNOTATIONS\TARGET_10145_4.npy,10145
10145_5,PASTISFresh\DATA_S2\S2_10145_5.npy,PASTISFresh\ANNOTATIONS\TARGET_10145_5.npy,10145
10145_6,PASTISFresh\DATA_S2\S2_10145_6.npy,PASTISFresh\ANNOTATIONS\TARGET_10145_6.npy,10145
10145_7,PASTISFresh\DATA_S2\S2_10145_7.npy,PASTISFresh\ANNOTATIONS\TARGET_10145_7.npy,10145
10145_8,PASTISFresh\DATA_S2\S2_10145_8.npy,PASTISFresh\ANNOTATIONS\TARGET_10145_8.npy,10145
10145_9,PASTISFresh\DATA_S2\S2_10145_9.npy,PASTISFresh\ANNOTATIONS\TARGET_10145_9.npy,10145
10145_10,PASTISFresh\DATA_S2\S2_10145_10.npy,PASTISFresh\ANNOTATIONS\TARGET_10145_10.npy,10145
10145_11,PASTISFresh\DATA_S2\S2_10145_11.npy,PASTISFresh\ANNOTATIONS\TARGET_10145_11.npy,10145
10145_12,PASTISFresh\DATA_S2\S2_10145_12.npy,PASTISFresh\ANNOTATIONS\TARGET_10145_12.npy,10145
10145_13,PASTISFresh\DATA_S2\S2_10145_13.npy,PASTISFresh\ANNOTATIONS\TARGET_10145_13.npy,10145
10145_14,PASTISFresh\DATA_S2\S2_10145_14.npy,PASTISFresh\ANNOTATIONS\TARGET_10145_14.npy,10145
10145_15,PASTISFresh\DATA_S2\S2_10145_15.npy,PASTISFresh\ANNOTATIONS\TARGET_10145_15.npy,10145
10145_16,PASTISFresh\DATA_S2\S2_10145_16.npy,PASTISFresh\ANNOTATIONS\TARGET_10145_16.npy,10145
10145_17,PASTISFresh\DATA_S2\S2_10145_17.npy,PASTISFresh\ANNOTATIONS\TARGET_10145_17.npy,10145
10145_18,PASTISFresh\DATA_S2\S2_10145_18.npy,PASTISFresh\ANNOTATIONS\TARGET_10145_18.npy,10145
10145_19,PASTISFresh\DATA_S2\S2_10145_19.npy,PASTISFresh\ANNOTATIONS\TARGET_10145_19.npy,10145
10145_20,PASTISFresh\DATA_S2\S2_10145_20.npy,PASTISFresh\ANNOTATIONS\TARGET_10145_20.npy,10145
10145_21,PASTISFresh\DATA_S2\S2_10145_21.npy,PASTISFresh\ANNOTATIONS\TARGET_10145_21.npy,10145
10145_22,PASTISFresh\DATA_S2\S2_10145_22.npy,PASTISFresh\ANNOTATIONS\TARGET_10145_22.npy,10145
10145_23,PASTISFresh\DATA_S2\S2_10145_23.npy,PASTISFresh\ANNOTATIONS\TARGET_10145_23.npy,10145
10145_24,PASTISFresh\DATA_S2\S2_10145_24.npy,PASTISFresh\ANNOTATIONS\TARGET_10145_24.npy,10145
10146_0,PASTISFresh\DATA_S2\S2_10146_0.npy,PASTISFresh\ANNOTATIONS\TARGET_10146_0.npy,10146
10146_1,PASTISFresh\DATA_S2\S2_10146_1.npy,PASTISFresh\ANNOTATIONS\TARGET_10146_1.npy,10146
10146_2,PASTISFresh\DATA_S2\S2_10146_2.npy,PASTISFresh\ANNOTATIONS\TARGET_10146_2.npy,10146
10146_3,PASTISFresh\DATA_S2\S2_10146_3.npy,PASTISFresh\ANNOTATIONS\TARGET_10146_3.npy,10146
10146_4,PASTISFresh\DATA_S2\S2_10146_4.npy,PASTISFresh\ANNOTATIONS\TARGET_10146_4.npy,10146
10146_5,PASTISFresh\DATA_S2\S2_10146_5.npy,PASTISFresh\ANNOTATIONS\TARGET_10146_5.npy,10146
10146_6,PASTISFresh\DATA_S2\S2_10146_6.npy,PASTISFresh\ANNOTATIONS\TARGET_10146_6.npy,10146
10146_7,PASTISFresh\DATA_S2\S2_10146_7.npy,PASTISFresh\ANNOTATIONS\TARGET_10146_7.npy,10146
10146_8,PASTISFresh\DATA_S2\S2_10146_8.npy,PASTISFresh\ANNOTATIONS\TARGET_10146_8.npy,10146
10146_9,PASTISFresh\DATA_S2\S2_10146_9.npy,PASTISFresh\ANNOTATIONS\TARGET_10146_9.npy,10146
10146_10,PASTISFresh\DATA_S2\S2_10146_10.npy,PASTISFresh\ANNOTATIONS\TARGET_10146_10.npy,10146
10146_11,PASTISFresh\DATA_S2\S2_10146_11.npy,PASTISFresh\ANNOTATIONS\TARGET_10146_11.npy,10146
10146_12,PASTISFresh\DATA_S2\S2_10146_12.npy,PASTISFresh\ANNOTATIONS\TARGET_10146_12.npy,10146
10146_13,PASTISFresh\DATA_S2\S2_10146_13.npy,PASTISFresh\ANNOTATIONS\TARGET_10146_13.npy,10146
10146_14,PASTISFresh\DATA_S2\S2_10146_14.npy,PASTISFresh\ANNOTATIONS\TARGET_10146_14.npy,10146
10146_15,PASTISFresh\DATA_S2\S2_10146_15.npy,PASTISFresh\ANNOTATIONS\TARGET_10146_15.npy,10146
10146_16,PASTISFresh\DATA_S2\S2_10146_16.npy,PASTISFresh\ANNOTATIONS\TARGET_10146_16.npy,10146
10146_17,PASTISFresh\DATA_S2\S2_10146_17.npy,PASTISFresh\ANNOTATIONS\TARGET_10146_17.npy,10146
10146_18,PASTISFresh\DATA_S2\S2_10146_18.npy,PASTISFresh\ANNOTATIONS\TARGET_10146_18.npy,10146
10146_19,PASTISFresh\DATA_S2\S2_10146_19.npy,PASTISFresh\ANNOTATIONS\TARGET_10146_19.npy,10146
10146_20,PASTISFresh\DATA_S2\S2_10146_20.npy,PASTISFresh\ANNOTATIONS\TARGET_10146_20.npy,10146
10146_21,PASTISFresh\DATA_S2\S2_10146_21.npy,PASTISFresh\ANNOTATIONS\TARGET_10146_21.npy,10146
10146_22,PASTISFresh\DATA_S2\S2_10146_22.npy,PASTISFresh\ANNOTATIONS\TARGET_10146_22.npy,10146
10146_23,PASTISFresh\DATA_S2\S2_10146_23.npy,PASTISFresh\ANNOTATIONS\TARGET_10146_23.npy,10146
10146_24,PASTISFresh\DATA_S2\S2_10146_24.npy,PASTISFresh\ANNOTATIONS\TARGET_10146_24.npy,10146
10148_0,PASTISFresh\DATA_S2\S2_10148_0.npy,PASTISFresh\ANNOTATIONS\TARGET_10148_0.npy,10148
10148_1,PASTISFresh\DATA_S2\S2_10148_1.npy,PASTISFresh\ANNOTATIONS\TARGET_10148_1.npy,10148
10148_2,PASTISFresh\DATA_S2\S2_10148_2.npy,PASTISFresh\ANNOTATIONS\TARGET_10148_2.npy,10148
10148_3,PASTISFresh\DATA_S2\S2_10148_3.npy,PASTISFresh\ANNOTATIONS\TARGET_10148_3.npy,10148
10148_4,PASTISFresh\DATA_S2\S2_10148_4.npy,PASTISFresh\ANNOTATIONS\TARGET_10148_4.npy,10148
10148_5,PASTISFresh\DATA_S2\S2_10148_5.npy,PASTISFresh\ANNOTATIONS\TARGET_10148_5.npy,10148
10148_6,PASTISFresh\DATA_S2\S2_10148_6.npy,PASTISFresh\ANNOTATIONS\TARGET_10148_6.npy,10148
10148_7,PASTISFresh\DATA_S2\S2_10148_7.npy,PASTISFresh\ANNOTATIONS\TARGET_10148_7.npy,10148
10148_8,PASTISFresh\DATA_S2\S2_10148_8.npy,PASTISFresh\ANNOTATIONS\TARGET_10148_8.npy,10148
10148_9,PASTISFresh\DATA_S2\S2_10148_9.npy,PASTISFresh\ANNOTATIONS\TARGET_10148_9.npy,10148
10148_10,PASTISFresh\DATA_S2\S2_10148_10.npy,PASTISFresh\ANNOTATIONS\TARGET_10148_10.npy,10148
10148_11,PASTISFresh\DATA_S2\S2_10148_11.npy,PASTISFresh\ANNOTATIONS\TARGET_10148_11.npy,10148
10148_12,PASTISFresh\DATA_S2\S2_10148_12.npy,PASTISFresh\ANNOTATIONS\TARGET_10148_12.npy,10148
10148_13,PASTISFresh\DATA_S2\S2_10148_13.npy,PASTISFresh\ANNOTATIONS\TARGET_10148_13.npy,10148
10148_14,PASTISFresh\DATA_S2\S2_10148_14.npy,PASTISFresh\ANNOTATIONS\TARGET_10148_14.npy,10148
10148_15,PASTISFresh\DATA_S2\S2_10148_15.npy,PASTISFresh\ANNOTATIONS\TARGET_10148_15.npy,10148
10148_16,PASTISFresh\DATA_S2\S2_10148_16.npy,PASTISFresh\ANNOTATIONS\TARGET_10148_16.npy,10148
10148_17,PASTISFresh\DATA_S2\S2_10148_17.npy,PASTISFresh\ANNOTATIONS\TARGET_10148_17.npy,10148
10148_18,PASTISFresh\DATA_S2\S2_10148_18.npy,PASTISFresh\ANNOTATIONS\TARGET_10148_18.npy,10148
10148_19,PASTISFresh\DATA_S2\S2_10148_19.npy,PASTISFresh\ANNOTATIONS\TARGET_10148_19.npy,10148
10148_20,PASTISFresh\DATA_S2\S2_10148_20.npy,PASTISFresh\ANNOTATIONS\TARGET_10148_20.npy,10148
10148_21,PASTISFresh\DATA_S2\S2_10148_21.npy,PASTISFresh\ANNOTATIONS\TARGET_10148_21.npy,10148
10148_22,PASTISFresh\DATA_S2\S2_10148_22.npy,PASTISFresh\ANNOTATIONS\TARGET_10148_22.npy,10148
10148_23,PASTISFresh\DATA_S2\S2_10148_23.npy,PASTISFresh\ANNOTATIONS\TARGET_10148_23.npy,10148
10148_24,PASTISFresh\DATA_S2\S2_10148_24.npy,PASTISFresh\ANNOTATIONS\TARGET_10148_24.npy,10148
10149_0,PASTISFresh\DATA_S2\S2_10149_0.npy,PASTISFresh\ANNOTATIONS\TARGET_10149_0.npy,10149
10149_1,PASTISFresh\DATA_S2\S2_10149_1.npy,PASTISFresh\ANNOTATIONS\TARGET_10149_1.npy,10149
10149_2,PASTISFresh\DATA_S2\S2_10149_2.npy,PASTISFresh\ANNOTATIONS\TARGET_10149_2.npy,10149
10149_3,PASTISFresh\DATA_S2\S2_10149_3.npy,PASTISFresh\ANNOTATIONS\TARGET_10149_3.npy,10149
10149_4,PASTISFresh\DATA_S2\S2_10149_4.npy,PASTISFresh\ANNOTATIONS\TARGET_10149_4.npy,10149
10149_5,PASTISFresh\DATA_S2\S2_10149_5.npy,PASTISFresh\ANNOTATIONS\TARGET_10149_5.npy,10149
10149_6,PASTISFresh\DATA_S2\S2_10149_6.npy,PASTISFresh\ANNOTATIONS\TARGET_10149_6.npy,10149
10149_7,PASTISFresh\DATA_S2\S2_10149_7.npy,PASTISFresh\ANNOTATIONS\TARGET_10149_7.npy,10149
10149_8,PASTISFresh\DATA_S2\S2_10149_8.npy,PASTISFresh\ANNOTATIONS\TARGET_10149_8.npy,10149
10149_9,PASTISFresh\DATA_S2\S2_10149_9.npy,PASTISFresh\ANNOTATIONS\TARGET_10149_9.npy,10149
10149_10,PASTISFresh\DATA_S2\S2_10149_10.npy,PASTISFresh\ANNOTATIONS\TARGET_10149_10.npy,10149
10149_11,PASTISFresh\DATA_S2\S2_10149_11.npy,PASTISFresh\ANNOTATIONS\TARGET_10149_11.npy,10149
10149_12,PASTISFresh\DATA_S2\S2_10149_12.npy,PASTISFresh\ANNOTATIONS\TARGET_10149_12.npy,10149
10149_13,PASTISFresh\DATA_S2\S2_10149_13.npy,PASTISFresh\ANNOTATIONS\TARGET_10149_13.npy,10149
10149_14,PASTISFresh\DATA_S2\S2_10149_14.npy,PASTISFresh\ANNOTATIONS\TARGET_10149_14.npy,10149
10149_15,PASTISFresh\DATA_S2\S2_10149_15.npy,PASTISFresh\ANNOTATIONS\TARGET_10149_15.npy,10149
10149_16,PASTISFresh\DATA_S2\S2_10149_16.npy,PASTISFresh\ANNOTATIONS\TARGET_10149_16.npy,10149
10149_17,PASTISFresh\DATA_S2\S2_10149_17.npy,PASTISFresh\ANNOTATIONS\TARGET_10149_17.npy,10149
10149_18,PASTISFresh\DATA_S2\S2_10149_18.npy,PASTISFresh\ANNOTATIONS\TARGET_10149_18.npy,10149
10149_19,PASTISFresh\DATA_S2\S2_10149_19.npy,PASTISFresh\ANNOTATIONS\TARGET_10149_19.npy,10149
10149_20,PASTISFresh\DATA_S2\S2_10149_20.npy,PASTISFresh\ANNOTATIONS\TARGET_10149_20.npy,10149
10149_21,PASTISFresh\DATA_S2\S2_10149_21.npy,PASTISFresh\ANNOTATIONS\TARGET_10149_21.npy,10149
10149_22,PASTISFresh\DATA_S2\S2_10149_22.npy,PASTISFresh\ANNOTATIONS\TARGET_10149_22.npy,10149
10149_23,PASTISFresh\DATA_S2\S2_10149_23.npy,PASTISFresh\ANNOTATIONS\TARGET_10149_23.npy,10149
10149_24,PASTISFresh\DATA_S2\S2_10149_24.npy,PASTISFresh\ANNOTATIONS\TARGET_10149_24.npy,10149
10150_0,PASTISFresh\DATA_S2\S2_10150_0.npy,PASTISFresh\ANNOTATIONS\TARGET_10150_0.npy,10150
10150_1,PASTISFresh\DATA_S2\S2_10150_1.npy,PASTISFresh\ANNOTATIONS\TARGET_10150_1.npy,10150
